index,상가업소번호,가게명,키워드,갯수
8914,2216,마구로쇼쿠도,녹차 먹다 재밌다,1
8915,2216,마구로쇼쿠도,다행하다 대기,1
8916,2216,마구로쇼쿠도,당기다 생각나다,1
8917,2216,마구로쇼쿠도,대기 싶다,1
8918,2216,마구로쇼쿠도,대표메뉴,1
8919,2216,마구로쇼쿠도,대표메뉴 작다,1
8920,2216,마구로쇼쿠도,덮밥,1
8921,2216,마구로쇼쿠도,덮밥 당기다,1
8922,2216,마구로쇼쿠도,도로 도로 동 육회 동,1
8923,2216,마구로쇼쿠도,도로 도로 롱인가,1
8924,2216,마구로쇼쿠도,도로 도로 롱인가 먹다,1
8925,MA010120220814241305,매튜 Matthew,가성비 좋다,2
8926,MA010120220814241305,매튜 Matthew,맛있게 먹다,2
8927,MA010120220814241305,매튜 Matthew,셰프 님,2
8928,MA010120220814241305,매튜 Matthew,페어 링,2
8929,MA010120220814241305,매튜 Matthew,부담 스럽지,1
8930,MA010120220814241305,매튜 Matthew,좋다 레스토랑,1
8931,MA010120220807080871,티케,맛있는 커피,2
8932,MA010120220807080871,티케,가다 좋다,1
8933,MA010120220807080871,티케,기억 남다,1
8934,MA010120220807080871,티케,깔다 끄다 직원,1
8935,MA010120220807080871,티케,꾸미다 기억,1
8936,MA010120220807080871,티케,마카롱이랑 커피,1
8937,MA010120220807080871,티케,맛있다 마셨스음다,1
8938,MA010120220807080871,티케,맛있다 자주,1
8939,MA010120220807080871,티케,매장 깔다 끄다,1
8940,MA010120220807080871,티케,방문 카페,1
8941,MA010120220807080871,티케,배우 생일,1
8942,MA010120220807080871,티케,사진 꾸미다,1
8943,MA010120220807080871,티케,생일 이벤트,1
8944,MA010120220807080871,티케,생카 가다,1
8945,MA010120220807080871,티케,아담하다 예쁘다,1
8946,MA010120220807080871,티케,작다 마카롱이랑,1
8947,MA010120220807080871,티케,장소 작다,1
8948,MA010120220807080871,티케,친절한 직원,1
8949,MA010120220807080871,티케,카페 내부,1
8950,MA010120220807080871,티케,카페 아담하다,1
8951,MA010120220812559669,커어피 & 젤라또,젤라또 맛있다,2
8952,MA010120220812559669,커어피 & 젤라또,크림 라떼,2
8953,MA010120220812559669,커어피 & 젤라또,가성비 좋다,1
8954,MA010120220812559669,커어피 & 젤라또,가성비 좋다 곳,1
8955,MA010120220812559669,커어피 & 젤라또,갈다 먹다,1
8956,MA010120220812559669,커어피 & 젤라또,깔끔하다 신경 쓸다,1
8957,MA010120220812559669,커어피 & 젤라또,깔끔하다 조용하다,1
8958,MA010120220812559669,커어피 & 젤라또,나다 쇼파 테이블 에는,1
8959,MA010120220812559669,커어피 & 젤라또,노트북 사용,1
8960,MA010120220812559669,커어피 & 젤라또,녹차 크림 라떼,1
8961,MA010120220812559669,커어피 & 젤라또,담 엔 파이 랑,1
8962,MA010120220812559669,커어피 & 젤라또,덕후 맛있다,1
8963,MA010120220812559669,커어피 & 젤라또,돌아가다 흡입,1
8964,MA010120220812559669,커어피 & 젤라또,동네 카페,1
8965,MA010120220812559669,커어피 & 젤라또,라떼 덕후,1
8966,MA010120220812559669,커어피 & 젤라또,많다 맛있다,1
8967,MA010120220812559669,커어피 & 젤라또,많은 양,1
8968,MA010120220812559669,커어피 & 젤라또,많이 나다,1
8969,MA010120220812559669,커어피 & 젤라또,말다 방문,1
8970,MA010120220812559669,커어피 & 젤라또,맛있는 디저트,1
8971,MA010120220812559669,커어피 & 젤라또,맛있다 가격,1
8972,MA010120220812559669,커어피 & 젤라또,맛있다 가성비,1
8973,MA010120220812559669,커어피 & 젤라또,맛있다 디저트,1
8974,MA010120220812559669,커어피 & 젤라또,맛있다 매장,1
8975,MA010120220812559669,커어피 & 젤라또,맛있다인정 함,1
8976,MA010120220812559669,커어피 & 젤라또,맛집 크리미 한,1
8977,MA010120220812559669,커어피 & 젤라또,매장 깔끔하다,1
8978,MA010120220812559669,커어피 & 젤라또,매장 밝다,1
8979,MA010120220804204043,찌마찌마,고등어 미소 조림,3
8980,MA010120220804204043,찌마찌마,일본 가정식,2
8981,MA010120220804204043,찌마찌마,좋다메뉴,2
8982,MA010120220804204043,찌마찌마,가다 고등어 미소 조림,1
8983,MA010120220804204043,찌마찌마,가다 먹다,1
8984,MA010120220804204043,찌마찌마,가득하다 좋다,1
8985,MA010120220804204043,찌마찌마,가보다 분위기,1
8986,MA010120220804204043,찌마찌마,가보다 후회알다,1
8987,MA010120220804204043,찌마찌마,가정식 고등어,1
8988,MA010120220804204043,찌마찌마,가정식 요리,1
8989,MA010120220804204043,찌마찌마,간단하다 한잔,1
8990,MA010120220804204043,찌마찌마,감자 고로케,1
8991,MA010120220804204043,찌마찌마,감자 고로케 도미 머리 구이,1
8992,MA010120220804204043,찌마찌마,감자 고로케 순 수감자 맛,1
8993,MA010120220804204043,찌마찌마,검색 처음,1
8994,MA010120220804204043,찌마찌마,고등어 미소 조림 짜지다,1
8995,MA010120220804204043,찌마찌마,고등어 미소 조림 함박스테이크,1
8996,MA010120220804204043,찌마찌마,괜찮다 가라아게,1
8997,MA010120220804204043,찌마찌마,국물 자박 한,1
8998,MA010120220804204043,찌마찌마,나베류 많이,1
8999,MA010120220804204043,찌마찌마,눈치 보이다,1
9000,MA010120220804204043,찌마찌마,느끼하지 않다,1
9001,MA010120220807710370,잭슨피자 성수점,잭슨 피자,3
9002,MA010120220807710370,잭슨피자 성수점,맛있다 가격,2
9003,MA010120220807710370,잭슨피자 성수점,행운 임,1
9004,MA010120220807710370,잭슨피자 성수점,가격 비싸다,1
9005,MA010120220807710370,잭슨피자 성수점,가격 쌘편,1
9006,MA010120220807710370,잭슨피자 성수점,고소하다 좋다,1
9007,MA010120220807710370,잭슨피자 성수점,기본 제공되다,1
9008,MA010120220807710370,잭슨피자 성수점,도우 쫄깃,1
9009,MA010120220807710370,잭슨피자 성수점,돈 주다,1
9010,MA010120220807710370,잭슨피자 성수점,돈 주다 추가,1
9011,MA010120220807710370,잭슨피자 성수점,들다 부분,1
9012,MA010120220807710370,잭슨피자 성수점,들어가다 맛,1
9013,MA010120220807710370,잭슨피자 성수점,레전드 고소하다,1
9014,MA010120220807710370,잭슨피자 성수점,레전드 피자,1
9015,MA010120220807710370,잭슨피자 성수점,레전드 피자,1
9016,MA010120220807710370,잭슨피자 성수점,맛 확실하다,1
9017,MA010120220807710370,잭슨피자 성수점,맛있다 도우,1
9018,MA010120220807710370,잭슨피자 성수점,맛있다 레전드,1
9019,MA010120220807710370,잭슨피자 성수점,먹다 해 요,1
9020,MA010120220807710370,잭슨피자 성수점,명성 대로,1
9021,MA010120220807710370,잭슨피자 성수점,명성 대로 맛있다,1
9022,MA010120220807710370,잭슨피자 성수점,반 통,1
9023,MA010120220807710370,잭슨피자 성수점,배달 먹다,1
9024,MA010120220807710370,잭슨피자 성수점,비싸다 아쉽다,1
9025,MA010120220807710370,잭슨피자 성수점,사오다 피클,1
9026,MA010120220807710370,잭슨피자 성수점,성 수점,1
9027,MA010120220807710370,잭슨피자 성수점,성 수점 좋다,1
9028,MA010120220807710370,잭슨피자 성수점,슈퍼 잭슨,1
9029,MA010120220804325160,이곳에,가격 좋다,1
9030,MA010120220804325160,이곳에,가격 착하다,1
9031,MA010120220804325160,이곳에,고 세 신발 할인,1
9032,MA010120220804325160,이곳에,구경 음료,1
9033,MA010120220804325160,이곳에,구두 운동화,1
9034,MA010120220804325160,이곳에,그렇다 고급스럽다,1
9035,MA010120220804325160,이곳에,길 고 세 신발,1
9036,MA010120220804325160,이곳에,까페 영수증,1
9037,MA010120220804325160,이곳에,독특 좋다,1
9038,MA010120220804325160,이곳에,득템 까페,1
9039,MA010120220804325160,이곳에,디자인 예쁘다,1
9040,MA010120220804325160,이곳에,디저트 음료,1
9041,MA010120220804325160,이곳에,마스터 블렌딩 한,1
9042,MA010120220804325160,이곳에,말다 사진 찍기,1
9043,MA010120220804325160,이곳에,말다 사진 찍기 좋다,1
9044,MA010120220804325160,이곳에,맛있는 디저트,1
9045,MA010120220804325160,이곳에,맛있는 커피,1
9046,MA010120220804325160,이곳에,맛있다 마스터,1
9047,MA010120220804325160,이곳에,맛있다 카페,1
9048,MA010120220804325160,이곳에,맛있다 카페 신발,1
9049,MA010120220804325160,이곳에,매장 아주,1
9050,MA010120220804325160,이곳에,보다 테이크아웃,1
9051,MA010120220804325160,이곳에,블렌딩 한,1
9052,MA010120220804325160,이곳에,블렌딩 한 원두 라서,1
9053,MA010120220806674192,포메인 서울숲점,브레이크타임 없다 좋다,1
9054,MA010120220806674192,포메인 서울숲점,브레이크타임 애매하다,1
9055,MA010120220806674192,포메인 서울숲점,가기 좋다,1
9056,MA010120220806674192,포메인 서울숲점,가다 지다,1
9057,MA010120220806674192,포메인 서울숲점,갈다 분보 싸다,1
9058,MA010120220806674192,포메인 서울숲점,갤러리아 포레 엔 사실,1
9059,MA010120220806674192,포메인 서울숲점,곳 양,1
9060,MA010120220806674192,포메인 서울숲점,공연 보다,1
9061,MA010120220806674192,포메인 서울숲점,넓다 맛,1
9062,MA010120220806674192,포메인 서울숲점,넓은 매장,1
9063,MA010120220806674192,포메인 서울숲점,따뜻하다 쌀국수,1
9064,MA010120220806674192,포메인 서울숲점,맛있게 먹다,1
9065,MA010120220806674192,포메인 서울숲점,맛있는 음식,1
9066,MA010120220806674192,포메인 서울숲점,맛있다 자주,1
9067,MA010120220806674192,포메인 서울숲점,맛집인증,1
9068,MA010120220806674192,포메인 서울숲점,맛집인증 굿굿,1
9069,MA010120220806674192,포메인 서울숲점,먹다 갓 어요,1
9070,MA010120220806674192,포메인 서울숲점,먹다 곳,1
9071,MA010120220806674192,포메인 서울숲점,먹다 옵니다,1
9072,MA010120220806674192,포메인 서울숲점,별로 없다,1
9073,MA010120220806674192,포메인 서울숲점,분 친절하다,1
9074,MA010120220806674192,포메인 서울숲점,분보 싸다,1
9075,MA010120220806674192,포메인 서울숲점,분보 싸다 포장 가다,1
9076,MA010120220806674192,포메인 서울숲점,사실 음식점,1
9077,MA010120220806674192,포메인 서울숲점,서울숲 브레이크타임,1
9078,MA010120220806674192,포메인 서울숲점,실패하다 않다,1
9079,MA010120220806674192,포메인 서울숲점,쌀국수 먹다 갓 어요,1
9080,MA010120220803739788,김밥천국 성수점,가끔 가다,1
9081,MA010120220803739788,김밥천국 성수점,가다 친절하다,1
9082,MA010120220803739788,김밥천국 성수점,가성비 좋다,1
9083,MA010120220803739788,김밥천국 성수점,누락 되어다,1
9084,MA010120220803739788,김밥천국 성수점,누락 되어다 음식,1
9085,MA010120220803739788,김밥천국 성수점,늦다 나오다,1
9086,MA010120220803739788,김밥천국 성수점,대해 주다,1
9087,MA010120220803739788,김밥천국 성수점,대해 주다 감사하다,1
9088,MA010120220803739788,김밥천국 성수점,마다 비빔밥,1
9089,MA010120220803739788,김밥천국 성수점,맛있다 가성비,1
9090,MA010120220803739788,김밥천국 성수점,변하다 없다 맛,1
9091,MA010120220803739788,김밥천국 성수점,변하다 없다 맛 재료,1
9092,MA010120220803739788,김밥천국 성수점,비빔밥 먹다,1
9093,MA010120220803739788,김밥천국 성수점,술 팔다 분식집 신세계,1
9094,MA010120220803739788,김밥천국 성수점,신선하다 맛있다,1
9095,MA010120220803739788,김밥천국 성수점,앞 이라,1
9096,MA010120220803739788,김밥천국 성수점,앞 이라 가끔,1
9097,MA010120220803739788,김밥천국 성수점,언제나 친절하다,1
9098,MA010120220803739788,김밥천국 성수점,재료 신선하다,1
9099,MA010120220803739788,김밥천국 성수점,주문 누락 되어다,1
9100,MA010120220803739788,김밥천국 성수점,친절하다 대해 주다,1
9101,MA010120220803739788,김밥천국 성수점,친절하다 맛있다,1
9102,MA010120220803739788,김밥천국 성수점,회사 앞 이라,1
9103,MA010120220803739788,김밥천국 성수점,술 팔다 분식집,1
9104,MA010120220805428864,마이쥬스 성수낙낙점,가성비 좋다,2
9105,MA010120220805428864,마이쥬스 성수낙낙점,맛있는 라떼,2
9106,MA010120220805428864,마이쥬스 성수낙낙점,내다 라떼,1
9107,MA010120220805428864,마이쥬스 성수낙낙점,따뜻하다 커피,1
9108,MA010120220805428864,마이쥬스 성수낙낙점,맛있는 샐러드,1
9109,MA010120220805428864,마이쥬스 성수낙낙점,맛있는 커피,1
9110,MA010120220805428864,마이쥬스 성수낙낙점,맛있다점심,1
9111,MA010120220805428864,마이쥬스 성수낙낙점,사장님 내다,1
9112,MA010120220805428864,마이쥬스 성수낙낙점,점심 느리다,1
9113,MA010120220805428864,마이쥬스 성수낙낙점,좋다 따뜻하다,1
9114,MA010120220805428864,마이쥬스 성수낙낙점,피해 가다,1
9115,MA010120220805428864,마이쥬스 성수낙낙점,피해 가다 추천,1
9116,MA010120220805428864,마이쥬스 성수낙낙점,맛있다 주스,1
9117,MA010120220808771072,아이오쓰리 성수사거리점,생카 가다,2
9118,MA010120220808771072,아이오쓰리 성수사거리점,1 리터 맛있다,1
9119,MA010120220808771072,아이오쓰리 성수사거리점,가다 직원,1
9120,MA010120220808771072,아이오쓰리 성수사거리점,가다 포토존,1
9121,MA010120220808771072,아이오쓰리 성수사거리점,가성비 좋다,1
9122,MA010120220808771072,아이오쓰리 성수사거리점,가요 가성비,1
9123,MA010120220808771072,아이오쓰리 성수사거리점,공 현장,1
9124,MA010120220808771072,아이오쓰리 성수사거리점,공 현장 화장실,1
9125,MA010120220808771072,아이오쓰리 성수사거리점,굉장하다 좋다 보이다,1
9126,MA010120220808771072,아이오쓰리 성수사거리점,깨끗하다 청결하다,1
9127,MA010120220808771072,아이오쓰리 성수사거리점,남녀 공용,1
9128,MA010120220808771072,아이오쓰리 성수사거리점,남녀 공용 화장실,1
9129,MA010120220808771072,아이오쓰리 성수사거리점,남성 분들,1
9130,MA010120220808771072,아이오쓰리 성수사거리점,남성 분들 깨끗하다,1
9131,MA010120220808771072,아이오쓰리 성수사거리점,남성 화장실,1
9132,MA010120220808771072,아이오쓰리 성수사거리점,다녀오다 초코라떼,1
9133,MA010120220808771072,아이오쓰리 성수사거리점,다양하다 에그 마 요랑,1
9134,MA010120220808771072,아이오쓰리 성수사거리점,다양한 종류,1
9135,MA010120220808771072,아이오쓰리 성수사거리점,덕 계 못 이란,1
9136,MA010120220808771072,아이오쓰리 성수사거리점,덕 계 못 이란 이렇다,1
9137,MA010120220808771072,아이오쓰리 성수사거리점,되어다 많다,1
9138,MA010120220808771072,아이오쓰리 성수사거리점,많다 남성 분들,1
9139,MA010120220808771072,아이오쓰리 성수사거리점,맛있는 음료,1
9140,MA010120220808771072,아이오쓰리 성수사거리점,맛있는 커피,1
9141,MA010120220808771072,아이오쓰리 성수사거리점,매장 깔끔하다,1
9142,MA010120220808771072,아이오쓰리 성수사거리점,먹다 가요,1
9143,MA010120220808771072,아이오쓰리 성수사거리점,민니 생일 카페,1
9144,MA010120220809642575,원앤하프,로스팅 가지,2
9145,MA010120220809642575,원앤하프,버섯 리조또,2
9146,MA010120220809642575,원앤하프,와인 말다,2
9147,MA010120220809642575,원앤하프,원 앤 하프,2
9148,MA010120220809642575,원앤하프,버섯 리조또,1
9149,MA010120220809642575,원앤하프,오랜 만,1
9150,MA010120220809642575,원앤하프,잘 어울리다,1
9151,MA010120220809642575,원앤하프,2 7,1
9152,MA010120220809642575,원앤하프,가격 트리,1
9153,MA010120220809642575,원앤하프,가면향,1
9154,MA010120220809642575,원앤하프,가볍다 와인,1
9155,MA010120220805839960,숲떡,기분 좋다,2
9156,MA010120220805839960,숲떡,먹다 맛있다,2
9158,MA010120220805839960,숲떡,예뿌 고,1
9159,MA010120220805839960,숲떡,가격 비싸다,1
9160,MA010120220805839960,숲떡,그렇다 대비,1
9161,MA010120220805839960,숲떡,그렇다 맛 이라,1
9162,MA010120220805839960,숲떡,기본 즉떡 뿐 만,1
9163,MA010120220805839960,숲떡,기분 나쁘다,1
9164,MA010120220805839960,숲떡,기분 나쁘다 않다,1
9165,MA010120220805839960,숲떡,깔끔하다 차분하다,1
9166,MA010120220805839960,숲떡,깜짝 모양,1
9167,MA010120220805839960,숲떡,끓이다 먹다,1
9168,MA010120220805839960,숲떡,끓이다 먹다 그렇다,1
9170,MA010120220805839960,숲떡,넘다 넘다 좋다,1
9171,MA010120220805839960,숲떡,넘다 넘다 좋다 감사하다,1
9172,MA010120220805839960,숲떡,달짝지근하다 신라면 보다,1
9173,MA010120220805839960,숲떡,대비 가격,1
9174,MA010120220805839960,숲떡,대비 양은,1
9175,MA010120220805137572,생활맥주 성수 한라시그마밸리점,좋은 분위기,5
9176,MA010120220805137572,생활맥주 성수 한라시그마밸리점,다양한 종류,2
9177,MA010120220805137572,생활맥주 성수 한라시그마밸리점,맥주 종류,2
9178,MA010120220805137572,생활맥주 성수 한라시그마밸리점,2 차로,1
9179,MA010120220805137572,생활맥주 성수 한라시그마밸리점,2 차로 한잔,1
9180,MA010120220805137572,생활맥주 성수 한라시그마밸리점,간단하다 2 차로,1
9181,MA010120220805137572,생활맥주 성수 한라시그마밸리점,감자튀김다,1
9182,MA010120220805137572,생활맥주 성수 한라시그마밸리점,감자튀김다 맛있다,1
9183,MA010120220805137572,생활맥주 성수 한라시그마밸리점,감성 나오다,1
9184,MA010120220805137572,생활맥주 성수 한라시그마밸리점,건물 위치,1
9185,MA010120220805137572,생활맥주 성수 한라시그마밸리점,곳 생기다,1
9186,MA010120220805137572,생활맥주 성수 한라시그마밸리점,괜찮다 바깥,1
9187,MA010120220805137572,생활맥주 성수 한라시그마밸리점,그냥 감자튀김,1
9188,MA010120220805137572,생활맥주 성수 한라시그마밸리점,길목 트이다,1
9189,MA010120220805137572,생활맥주 성수 한라시그마밸리점,나오다 안주,1
9190,MA010120220805137572,생활맥주 성수 한라시그마밸리점,날씨 괜찮다,1
9191,MA010120220805137572,생활맥주 성수 한라시그마밸리점,넉넉하다 든든하다,1
9192,MA010120220805137572,생활맥주 성수 한라시그마밸리점,논 없다,1
9193,MA010120220805137572,생활맥주 성수 한라시그마밸리점,놀다 가요,1
9194,MA010120220805137572,생활맥주 성수 한라시그마밸리점,다르다 말,1
9195,MA010120220805137572,생활맥주 성수 한라시그마밸리점,다양하다 맥주,1
9196,MA010120220805137572,생활맥주 성수 한라시그마밸리점,다양하다 분위기,1
9197,MA010120220803768354,김가네김밥 성수시그마밸리점,가다 라면이랑,1
9198,MA010120220803768354,김가네김밥 성수시그마밸리점,가도 편하다,1
9199,MA010120220803768354,김가네김밥 성수시그마밸리점,계란 들어가다,1
9200,MA010120220803768354,김가네김밥 성수시그마밸리점,고민 빠지다,1
9201,MA010120220803768354,김가네김밥 성수시그마밸리점,근처 라,1
9202,MA010120220803768354,김가네김밥 성수시그마밸리점,근처 라 종종,1
9203,MA010120220803768354,김가네김밥 성수시그마밸리점,김밥 당기다,1
9204,MA010120220803768354,김가네김밥 성수시그마밸리점,당기다 찾아가다,1
9205,MA010120220803768354,김가네김밥 성수시그마밸리점,라면이랑,1
9206,MA010120220803768354,김가네김밥 성수시그마밸리점,라면이랑 김밥,1
9207,MA010120220803768354,김가네김밥 성수시그마밸리점,만두 계란,1
9208,MA010120220803768354,김가네김밥 성수시그마밸리점,맛있는 김밥,1
9209,MA010120220803768354,김가네김밥 성수시그마밸리점,맛있다 만두,1
9210,MA010120220803768354,김가네김밥 성수시그마밸리점,메뉴 다양하다,1
9211,MA010120220803768354,김가네김밥 성수시그마밸리점,빠지다 되다,1
9212,MA010120220803768354,김가네김밥 성수시그마밸리점,양 맛,1
9213,MA010120220803768354,김가네김밥 성수시그마밸리점,점심 먹다,1
9214,MA010120220803768354,김가네김밥 성수시그마밸리점,종종점심,1
9215,MA010120220803768354,김가네김밥 성수시그마밸리점,찾아가다메뉴,1
9216,MA010120220803436410,커피사피엔스 성수현대테라스점,미니 붕어빵,2
9217,MA010120220803436410,커피사피엔스 성수현대테라스점,종종 이용,2
9218,MA010120220803436410,커피사피엔스 성수현대테라스점,가성비 좋다,1
9219,MA010120220803436410,커피사피엔스 성수현대테라스점,값 만큼 맛있다,1
9220,MA010120220803436410,커피사피엔스 성수현대테라스점,겨울철 붕어빵,1
9221,MA010120220803436410,커피사피엔스 성수현대테라스점,꼬이다 커피,1
9222,MA010120220803436410,커피사피엔스 성수현대테라스점,나오다 좋다,1
9223,MA010120220803436410,커피사피엔스 성수현대테라스점,동선 꼬이다,1
9224,MA010120220803436410,커피사피엔스 성수현대테라스점,많다 건물,1
9225,MA010120220803436410,커피사피엔스 성수현대테라스점,많다 양인데,1
9226,MA010120220803436410,커피사피엔스 성수현대테라스점,많은 종류,1
9227,MA010120220803436410,커피사피엔스 성수현대테라스점,매장 동선,1
9228,MA010120220803436410,커피사피엔스 성수현대테라스점,미니 붕어빵 가성비,1
9229,MA010120220803436410,커피사피엔스 성수현대테라스점,붕어빵 파다,1
9230,MA010120220803436410,커피사피엔스 성수현대테라스점,비싸다 값 만큼,1
9231,MA010120220803436410,커피사피엔스 성수현대테라스점,빨리 나오다,1
9232,MA010120220803436410,커피사피엔스 성수현대테라스점,양인데,1
9233,MA010120220803436410,커피사피엔스 성수현대테라스점,양인데 빨리,1
9234,MA010120220803436410,커피사피엔스 성수현대테라스점,좋다 맛있다,1
9235,MA010120220803436410,커피사피엔스 성수현대테라스점,좋아하다 타입 이라,1
9236,MA010120220803436410,커피사피엔스 성수현대테라스점,지나가다 종종,1
9237,MA010120220803436410,커피사피엔스 성수현대테라스점,진하다 맛있다,1
9238,MA010120220803436410,커피사피엔스 성수현대테라스점,진한 커피,1
9239,MA010120220805307184,열기,기다 국수,4
9240,MA010120220805307184,열기,살다 살,4
9241,MA010120220805307184,열기,싸 먹다,3
9242,MA010120220805307184,열기,맛있게 먹다,2
9243,MA010120220805307184,열기,방문 늑간살,2
9244,MA010120220805307184,열기,서비스 주다,2
9245,MA010120220805307184,열기,야채 구이,2
9246,MA010120220805307184,열기,입 녹다,2
9247,MA010120220805307184,열기,좋은 분위기,2
9248,MA010120220803849866,쿠시범,닭 껍질 튀김,2
9249,MA010120220803849866,쿠시범,오랜 만,2
9250,MA010120220803849866,쿠시범,맛있다 돈 주다,1
9251,MA010120220803849866,쿠시범,좋다 거,1
9252,MA010120220803849866,쿠시범,100 00,1
9253,MA010120220803849866,쿠시범,47000원 나오다,1
9254,MA010120220803849866,쿠시범,가끔 놀다 오다,1
9255,MA010120220803849866,쿠시범,가다 않다,1
9256,MA010120220803849866,쿠시범,가다 쿠시범,1
9257,MA010120220803849866,쿠시범,가라아게 랑,1
9258,MA010120220803849866,쿠시범,가버리다 옆,1
9259,MA010120220803849866,쿠시범,가볍다 먹다,1
9260,MA010120220803849866,쿠시범,감성 받다,1
9261,MA010120220803849866,쿠시범,감성 없다,1
9262,MA010120220803849866,쿠시범,개인적 얼그레이,1
9263,MA010120220803849866,쿠시범,검정 뿔테,1
9264,MA010120220803849866,쿠시범,계산 나가다,1
9265,MA010120220803849866,쿠시범,계산 만,1
9266,MA010120220803849866,쿠시범,계산 영수증,1
9267,MA010120220803849866,쿠시범,고프다 가볍다,1
9268,MA010120220803849866,쿠시범,곳 감성,1
9269,MA010120220811501753,성수BONE 성수동한우짝갈비,고기 맛있다,3
9270,MA010120220811501753,성수BONE 성수동한우짝갈비,많이 들다,2
9271,MA010120220811501753,성수BONE 성수동한우짝갈비,맛있는 반찬,2
9272,MA010120220811501753,성수BONE 성수동한우짝갈비,10분 씩,1
9273,MA010120220811501753,성수BONE 성수동한우짝갈비,10분 씩 일찍,1
9274,MA010120220811501753,성수BONE 성수동한우짝갈비,가다 입맛,1
9275,MA010120220811501753,성수BONE 성수동한우짝갈비,갈다 번창,1
9276,MA010120220811501753,성수BONE 성수동한우짝갈비,갈비탕 재료,1
9277,MA010120220811501753,성수BONE 성수동한우짝갈비,고기 많이 들다,1
9278,MA010120220811501753,성수BONE 성수동한우짝갈비,고기 맛있다 가성비 좋다,1
9279,MA010120220811501753,성수BONE 성수동한우짝갈비,고기 며,1
9280,MA010120220811501753,성수BONE 성수동한우짝갈비,고기 며 맛있다,1
9281,MA010120220811501753,성수BONE 성수동한우짝갈비,나오다 맛있다,1
9282,MA010120220811501753,성수BONE 성수동한우짝갈비,들다 반찬,1
9283,MA010120220811501753,성수BONE 성수동한우짝갈비,따로 챙기다,1
9284,MA010120220811501753,성수BONE 성수동한우짝갈비,맛있다 몸 보신 느낌,1
9285,MA010120220811501753,성수BONE 성수동한우짝갈비,맛있다 밑반찬,1
9286,MA010120220811501753,성수BONE 성수동한우짝갈비,맛있다 반찬,1
9287,MA010120220811501753,성수BONE 성수동한우짝갈비,맛있다 육회비빔밥,1
9288,MA010120220811501753,성수BONE 성수동한우짝갈비,맛있다 잘 먹다,1
9289,MA010120220811501753,성수BONE 성수동한우짝갈비,맛있다점심,1
9290,MA010120220811501753,성수BONE 성수동한우짝갈비,맛있다 특수 부위,1
9291,MA010120220811501753,성수BONE 성수동한우짝갈비,먹다 보다 맛있다,1
9292,MA010120220811501753,성수BONE 성수동한우짝갈비,먹다 소진 돼다,1
9293,MA010120220812304628,이태리차차,좋은 분위기,3
9294,MA010120220812304628,이태리차차,피자 맛있다,3
9295,MA010120220812304628,이태리차차,맛있는 음식,2
9296,MA010120220812304628,이태리차차,좋다 테라스,2
9297,MA010120220812304628,이태리차차,테라스 자리,2
9298,MA010120220812304628,이태리차차,과장 아니다,1
9299,MA010120220812304628,이태리차차,맛있다 루꼴 라,1
9300,MA010120220812304628,이태리차차,가게 분위기,1
9301,MA010120220812304628,이태리차차,가격 비싸다,1
9302,MA010120220812304628,이태리차차,가격대가 편이,1
9303,MA010120220812304628,이태리차차,개조 매장인,1
9304,MA010120220812304628,이태리차차,걸리다 않다,1
9305,MA010120220812304628,이태리차차,과장 아니다,1
9306,MA010120220812304628,이태리차차,과장 아니다 정도,1
9307,MA010120220812304628,이태리차차,관련 리뷰,1
9308,MA010120220812304628,이태리차차,굽다 도우,1
9309,MA010120220812304628,이태리차차,그렇다 응대,1
9310,MA010120220812304628,이태리차차,깔끔하다 성수동,1
9311,MA010120220803759724,일미돼지국밥,221 128 방문,1
9312,MA010120220803759724,일미돼지국밥,고 기 냄새 안나 고,1
9313,MA010120220803759724,일미돼지국밥,고기 양,1
9314,MA010120220803759724,일미돼지국밥,고기 양 적당하다,1
9315,MA010120220803759724,일미돼지국밥,국물 맑다,1
9316,MA010120220803759724,일미돼지국밥,깔끔하다 고기 양,1
9317,MA010120220803759724,일미돼지국밥,깨끗하다 깔끔하다,1
9318,MA010120220803759724,일미돼지국밥,동 내,1
9319,MA010120220803759724,일미돼지국밥,돼지 국밥집,1
9320,MA010120220803759724,일미돼지국밥,돼지국밥 국물,1
9321,MA010120220803759724,일미돼지국밥,뒤끝 깨끗하다,1
9322,MA010120220803759724,일미돼지국밥,많다 쨋 든,1
9323,MA010120220803759724,일미돼지국밥,맑다 뒤끝,1
9324,MA010120220803759724,일미돼지국밥,맛있다 돼지 국밥집,1
9325,MA010120220803759724,일미돼지국밥,먹기 에는,1
9326,MA010120220803759724,일미돼지국밥,먹기 에는,1
9327,MA010120220803759724,일미돼지국밥,먹다 돼지국밥,1
9328,MA010120220803759724,일미돼지국밥,방문 성수동,1
9329,MA010120220803759724,일미돼지국밥,번창 대박나다,1
9330,MA010120220803759724,일미돼지국밥,성수동 가면,1
9331,MA010120220803759724,일미돼지국밥,성수동 일미 돼지국밥,1
9332,MA010120220803759724,일미돼지국밥,성수역 동 내,1
9333,MA010120220812236038,자금성,간단하다 먹다 가기 좋다,1
9334,MA010120220812236038,자금성,간짜장 곱빼기,1
9335,MA010120220812236038,자금성,간짜장 맛집,1
9336,MA010120220812236038,자금성,겨울 엔 짬뽕 류,1
9337,MA010120220812236038,자금성,맛있다 겨울 엔,1
9338,MA010120220812236038,자금성,먹다 가기 좋다,1
