index,상가업소번호,가게명,키워드,갯수
1366,MA010120220813547232,길운구락부 & Bar,맛있다 높다,1
1367,MA010120220813547232,길운구락부 & Bar,맛있게 먹다,1
1368,MA010120220813547232,길운구락부 & Bar,맛있다 편입 니 다,1
1369,MA010120220813547232,길운구락부 & Bar,맛집 맛집 안심,1
1370,MA010120220813547232,길운구락부 & Bar,맛집 유린가지튀김,1
1371,MA010120220813547232,길운구락부 & Bar,맛집 이에요 맛집 이에요 트러플 짜장면,1
1372,MA010120220813547232,길운구락부 & Bar,매우 좋다,1
1373,MA010120220813547232,길운구락부 & Bar,모든 음식,1
1374,MA010120220813547232,길운구락부 & Bar,물가 탕수육,1
1375,MA010120220813547232,길운구락부 & Bar,받다 좋다,1
1376,MA010120220813547232,길운구락부 & Bar,백 짬봉,1
1377,MA010120220813547232,길운구락부 & Bar,백 짬봉 트러플,1
1378,MA010120220813547232,길운구락부 & Bar,복어 복어 탕수육,1
1379,MA010120220813547232,길운구락부 & Bar,뷰 매우,1
1380,MA010120220813547232,길운구락부 & Bar,비싸다 가격 못 따라가다 맛,1
1381,MA010120220813547232,길운구락부 & Bar,비싸다 맛없다,1
1382,MA010120220813547232,길운구락부 & Bar,삼청동 끝 자락,1
1383,MA010120220806167899,네마커피 삼청점,커피 맛있는 커피,3
1385,MA010120220806167899,네마커피 삼청점,맛있는 커피,2
1386,MA010120220806167899,네마커피 삼청점,분위기 좋다,2
1387,MA010120220806167899,네마커피 삼청점,좋다 커피,2
1388,MA010120220806167899,네마커피 삼청점,친절하다 애플파이,2
1389,MA010120220806167899,네마커피 삼청점,플랫 화이트,2
1390,MA010120220806167899,네마커피 삼청점,걷다 발견,1
1391,MA010120220806167899,네마커피 삼청점,겉바속촉 짱 맛,1
1392,MA010120220806167899,네마커피 삼청점,경험 습 니당다,1
1393,MA010120220806167899,네마커피 삼청점,계시다 냄새 며,1
1394,MA010120220806167899,네마커피 삼청점,계시다 레몬 공유,1
1395,MA010120220806167899,네마커피 삼청점,고 고 계시다,1
1396,MA010120220806167899,네마커피 삼청점,고민 공간,1
1397,MA010120220806167899,네마커피 삼청점,곳 두번째,1
1398,MA010120220806167899,네마커피 삼청점,공간 공간,1
1399,MA010120220806167899,네마커피 삼청점,공간 분위기,1
1400,MA010120220810440902,바스켓12 계동,달지,2
1401,MA010120220810440902,바스켓12 계동,달지 않다,2
1402,MA010120220810440902,바스켓12 계동,2개 먹다 보다,1
1403,MA010120220810440902,바스켓12 계동,3분 거리,1
1404,MA010120220810440902,바스켓12 계동,가게 디자인 이나,1
1405,MA010120220810440902,바스켓12 계동,가게 살구 잼 크림 치즈쿠키 4200원,1
1406,MA010120220810440902,바스켓12 계동,가게 예쁘다,1
1407,MA010120220810440902,바스켓12 계동,가보다 가게,1
1408,MA010120220810440902,바스켓12 계동,거리 달지,1
1409,MA010120220810440902,바스켓12 계동,고소하다 맛 고소하다향,1
1410,MA010120220810440902,바스켓12 계동,고소하다 맛있다,1
1411,MA010120220810440902,바스켓12 계동,곳 쿠키,1
1412,MA010120220810440902,바스켓12 계동,괜찮다 한번,1
1413,MA010120220810440902,바스켓12 계동,굳다 굳다,1
1414,MA010120220810440902,바스켓12 계동,그렇다고 텅빈,1
1415,MA010120220810440902,바스켓12 계동,극 템,1
1416,MA010120220810440902,바스켓12 계동,깔끔하다 예쁘다,1
1417,MA010120220810440902,바스켓12 계동,꾸다 덕 지도,1
1418,MA010120220810440902,바스켓12 계동,꾸다 덕 지도 그렇다고 당 걱정,1
1419,MA010120220810440902,바스켓12 계동,내 가이거 살라 고,1
1420,MA010120220810440902,바스켓12 계동,내 가이거 살라 고 목요일,1
1422,MA010120220810440902,바스켓12 계동,맛있다 살구 잼,1
1423,MA010120220810440902,바스켓12 계동,다양하다 쿠키,1
1424,MA010120220810440902,바스켓12 계동,담백하다 담백하다 쿠키,1
1425,1114,플롭 안국,옐로우 쉬림프,3
1426,1114,플롭 안국,갈릭 바질,2
1427,1114,플롭 안국,맛있게 먹다 먹다,2
1428,1114,플롭 안국,옥수수 피자,2
1429,1114,플롭 안국,진짜 맛있다,2
1430,1114,플롭 안국,대파 크림 파스타,1
1431,1114,플롭 안국,10분 이었는데,1
1432,1114,플롭 안국,10분 이었는데 누락 돼다,1
1433,1114,플롭 안국,20분 걸리다,1
1434,1114,플롭 안국,8500원 이었는데,1
1435,1114,플롭 안국,8500원 이었는데 진짜,1
1436,1114,플롭 안국,8천 5 백,1
1437,1114,플롭 안국,8천 5 백 원,1
1438,1114,플롭 안국,가게 조도,1
1439,1114,플롭 안국,가격 비,1
1440,1114,플롭 안국,가격 측면,1
1441,1114,플롭 안국,가기 좋다,1
1442,1114,플롭 안국,가깝다 8500원 이었는데,1
1443,MA010120220800032015,57th Cafe,감고당 길,2
1444,MA010120220800032015,57th Cafe,가다 싶다,1
1445,MA010120220800032015,57th Cafe,감고당 길 끝 자락,1
1446,MA010120220800032015,57th Cafe,감고당 길 마켓,1
1447,MA010120220800032015,57th Cafe,공예품 박람회,1
1448,MA010120220800032015,57th Cafe,구경 구경 감고당 길,1
1449,MA010120220800032015,57th Cafe,구경 공예품,1
1450,MA010120220800032015,57th Cafe,그냥 냥,1
1451,MA010120220800032015,57th Cafe,그냥 냥 먹다,1
1452,MA010120220800032015,57th Cafe,기다리다 커피,1
1453,MA010120220800032015,57th Cafe,기분 좋다,1
1454,MA010120220800032015,57th Cafe,기분 좋다 가다,1
1455,MA010120220800032015,57th Cafe,깨끗하다 편인데,1
1456,MA010120220800032015,57th Cafe,깨끗하다 편인데 입구 에서부터,1
1457,MA010120220800032015,57th Cafe,끝 자락,1
1458,MA010120220800032015,57th Cafe,끝 자락 57,1
1459,MA010120220800032015,57th Cafe,나가다 이리저리,1
1460,MA010120220800032015,57th Cafe,냄새 무심하다 냄새 무심하다 심하다,1
1463,MA010120220800032015,57th Cafe,넓다 직하다,1
1464,MA010120220800032015,57th Cafe,느끼다 가다,1
1465,MA010120220800032015,57th Cafe,늦다 늦다 나오다,1
1466,MA010120220800032015,57th Cafe,덕분 기분 좋다 마시다,1
1468,MA010120220800001519,서울풍경,가성비 좋다,4
1469,MA010120220800001519,서울풍경,가격대비 좋다,1
1470,MA010120220800001519,서울풍경,가성비 만족,1
1471,MA010120220800001519,서울풍경,가성비 좋다 밥집 이에요,1
1473,MA010120220800001519,서울풍경,갈때마다 깔끔하다,1
1474,MA010120220800001519,서울풍경,경복궁 구경,1
1475,MA010120220800001519,서울풍경,경복궁 구경 우연히,1
1476,MA010120220800001519,서울풍경,국립 현대미술관,1
1477,MA010120220800001519,서울풍경,국립 현대미술관 오다,1
1478,MA010120220800001519,서울풍경,깔끔한 맛있다 다,1
1479,MA010120220800001519,서울풍경,나오다 정말떡볶이,1
1480,MA010120220800001519,서울풍경,잘 먹다 오다,1
1481,MA010120220800001519,서울풍경,다양하다 다양하다,1
1482,MA010120220800001519,서울풍경,다양하다 즐기다,1
1483,MA010120220800001519,서울풍경,들리다 곳,1
1484,MA010120220800001519,서울풍경,들리다 곳 가성비 만족,1
1485,MA010120220800001519,서울풍경,떡볶이 나오다,1
1486,MA010120220800001519,서울풍경,맛있다 다,1
1487,MA010120220800001519,서울풍경,맛있다 다 먹다,1
1488,MA010120220800001519,서울풍경,먹기 좋다 반찬,1
1489,MA010120220800001519,서울풍경,먹다 반찬,1
1490,MA010120220800001519,서울풍경,먹다 일부러,1
1491,MA010120220800001519,서울풍경,메뉴 다양하다 양 돔 나다,1
1492,MA010120220800001519,서울풍경,밑반찬 많다,1
1494,MA010120220800001519,서울풍경,반찬 잘 챙기다,1
1495,MA010120220800001519,서울풍경,발견 한,1
1496,MA010120220800001519,서울풍경,발견 한 가성비,1
1497,MA010120220800001519,서울풍경,밥집 이에요,1
1498,1120,퀸넬브릴 삼청,분위기 좋다,3
1499,1120,퀸넬브릴 삼청,들어가다 디저트,2
1500,1120,퀸넬브릴 삼청,사람 많다,2
1501,1120,퀸넬브릴 삼청,아주 맛있다,2
1502,1120,퀸넬브릴 삼청,뷰 맛집 카페,1
1503,1120,퀸넬브릴 삼청,12시 반부터,1
1504,1120,퀸넬브릴 삼청,12시 반부터 디저트,1
1505,1120,퀸넬브릴 삼청,2층 좌석,1
1506,1120,퀸넬브릴 삼청,가게 예쁘다,1
1507,1120,퀸넬브릴 삼청,가격 비싸다,1
1508,1120,퀸넬브릴 삼청,가다 싶다,1
1509,1120,퀸넬브릴 삼청,강하다 뒷 자리,1
1510,1120,퀸넬브릴 삼청,개인적으로 디저트 보다는,1
1511,1120,퀸넬브릴 삼청,겉 산토리니,1
1512,1120,퀸넬브릴 삼청,경치 좋다,1
1513,1102,고메오드,분위기 좋다,3
1517,1102,고메오드,라 파스타,2
1518,1102,고메오드,오다 좋다,2
1519,1102,고메오드,음식 맛있다,2
1520,1102,고메오드,정말 좋다,2
1522,1102,고메오드,친절한 직원분들,2
1523,1102,고메오드,1메뉴,1
1524,1102,고메오드,1메뉴 취급,1
1525,1102,고메오드,1 음료,1
1526,1102,고메오드,1 음료 강요,1
1527,1102,고메오드,1 음료 이드,1
1528,1102,고메오드,1인 1 음료,1
1529,1102,고메오드,1인 1 음료 1인메뉴,1
1530,1102,고메오드,가게 분위기,1
1531,1102,고메오드,가격 비,1
1532,1102,고메오드,가격대가 살짝,1
1533,MA010120220800032298,커피로드102,타르트 사보다,1
1534,MA010120220800032298,커피로드102,맛있다 에그타르트,1
1535,MA010120220800032298,커피로드102,망고 맛있는 빙수,1
1536,MA010120220800032298,커피로드102,망고 빙수,1
1537,MA010120220800032298,커피로드102,비싸다 맛있다,1
1538,MA010120220800032298,커피로드102,에그타르트 에그타르트 맛있다,1
1539,MA010120220800032298,커피로드102,인절미 망고 빙수,1
1540,MA010120220800032298,커피로드102,조용하다 대화,1
1541,MA010120220800032298,커피로드102,좋다 추천하다,1
1542,MA010120220800032298,커피로드102,타르트 사보다,1
1543,MA010120220800032298,커피로드102,타르트 사보다 비싸다,1
1544,1118,거울한옥미러룸,기분 좋다,2
1545,1118,거울한옥미러룸,매장 넓다,2
1546,1118,거울한옥미러룸,가성비 다 쫌,1
1547,1118,거울한옥미러룸,거울 보다,1
1548,1118,거울한옥미러룸,거울 보다 되다,1
1549,1118,거울한옥미러룸,거울 속지,1
1550,1118,거울한옥미러룸,거울 진짜,1
1551,1118,거울한옥미러룸,계속 거울 보다 그냥,1
1552,1118,거울한옥미러룸,굿굿 좋다,1
1553,1118,거울한옥미러룸,그냥 들어가다,1
1554,1118,거울한옥미러룸,그대로 거울,1
1555,1118,거울한옥미러룸,근데 근데 받다,1
1556,1118,거울한옥미러룸,깔끔하다 대화,1
1558,1118,거울한옥미러룸,예쁘다 예쁘다,1
1559,1118,거울한옥미러룸,넓다 보이다,1
1560,1118,거울한옥미러룸,넓다알 고,1
1561,1118,거울한옥미러룸,넓다알다,1
1562,1118,거울한옥미러룸,놀다 계속,1
1563,1118,거울한옥미러룸,대화 대화,1
1565,MA010120220812113355,이니미니마니모,맛있는 디저트,3
1566,MA010120220812113355,이니미니마니모,디저트 종류,2
1569,MA010120220812113355,이니미니마니모,사장님 께서,1
1570,MA010120220812113355,이니미니마니모,새 로움,1
1571,MA010120220812113355,이니미니마니모,가게 찾기,1
1572,MA010120220812113355,이니미니마니모,가다 분위기,1
1573,MA010120220812113355,이니미니마니모,가시다 매일,1
1574,MA010120220812113355,이니미니마니모,간판 독특하다,1
1575,MA010120220812113355,이니미니마니모,갈다 야하다,1
1576,MA010120220812113355,이니미니마니모,갈다 용,1
1577,MA010120220812113355,이니미니마니모,감성 매력 이에요,1
1578,MA010120220812113355,이니미니마니모,감태 쿠키,1
1579,MA010120220812113355,이니미니마니모,감태 쿠키 특이하다,1
1580,MA010120220812113355,이니미니마니모,걸 맞다,1
1581,MA010120220812113355,이니미니마니모,걸 맞다 카페 에요,1
1582,MA010120220812113355,이니미니마니모,계절인 요즘,1
1583,MA010120220812113355,이니미니마니모,고민 여기다,1
1584,MA010120220806740836,아재커피 삼청점,친절하다 좋다,2
1585,MA010120220806740836,아재커피 삼청점,가성비 갑인 듯,1
1586,MA010120220806740836,아재커피 삼청점,가성비 갑인 듯 두유,1
1587,MA010120220806740836,아재커피 삼청점,갈리다 씨,1
1590,MA010120220806740836,아재커피 삼청점,덥다 야외,1
1591,MA010120220806740836,아재커피 삼청점,두유 변경 가능하다,1
1592,MA010120220806740836,아재커피 삼청점,들다 욥,1
1593,MA010120220806740836,아재커피 삼청점,라떼랑 토스트,1
1594,MA010120220806740836,아재커피 삼청점,만 저렴하다,1
1595,MA010120220806740836,아재커피 삼청점,맛있는 커피,1
1596,MA010120220806740836,아재커피 삼청점,맛있다 변경 가능하다,1
1597,MA010120220806740836,아재커피 삼청점,맛있다 매장,1
1598,MA010120220806740836,아재커피 삼청점,맛있다 음료,1
1599,MA010120220806740836,아재커피 삼청점,맛있다 특히,1
1600,MA010120220806740836,아재커피 삼청점,매일 가다,1
1601,MA010120220806740836,아재커피 삼청점,매장 좁다,1
1602,MA010120220806740836,아재커피 삼청점,먹다 먹다 맛있다,1
1603,MA010120220806740836,아재커피 삼청점,먹다 맛있다,1
1604,MA010120220806740836,아재커피 삼청점,변경 가능하다 디카페인,1
1605,MA010120220806740836,아재커피 삼청점,블루 레몬에이드,1
1606,MA010120220806740836,아재커피 삼청점,블루 레몬에이드 짱 맛,1
1607,MA010120220806740836,아재커피 삼청점,사장님 께서,1
1608,MA010120220806740836,아재커피 삼청점,사장님 께서 친절하다,1
1609,MA010120220806740836,아재커피 삼청점,수박주스 한잔,1
1610,MA010120220806740836,아재커피 삼청점,시원하다 수박주스,1
1611,MA010120220806740836,아재커피 삼청점,씨 씨 들다 욥,1
1612,MA010120220806740836,아재커피 삼청점,씹히다 갈리다,1
1613,MA010120220806737409,황칠가 안국점,곰탕이랑 갈비탕,2
1614,MA010120220806737409,황칠가 안국점,148 메밀 전병,1
1615,MA010120220806737409,황칠가 안국점,158 황 갈비탕,1
1616,MA010120220806737409,황칠가 안국점,1회 차,1
1617,MA010120220806737409,황칠가 안국점,1회 차 2인,1
1618,MA010120220806737409,황칠가 안국점,2인 주문,1
1619,MA010120220806737409,황칠가 안국점,20220802 20220802 1회 차,1
1620,MA010120220806737409,황칠가 안국점,386 00 협찬,1
1621,MA010120220806737409,황칠가 안국점,3가지 깍두기,1
1622,MA010120220806737409,황칠가 안국점,80 총 합계 금액,1
1623,MA010120220806737409,황칠가 안국점,간도 간도 세지,1
1624,MA010120220806737409,황칠가 안국점,갈비탕 곰탕,1
1625,MA010120220806737409,황칠가 안국점,갈비탕 다 괜찮다,1
1626,MA010120220806737409,황칠가 안국점,갈비탕 막국수,1
1627,MA010120220806737409,황칠가 안국점,갈비탕 비빔 메밀면,1
1628,MA010120220806737409,황칠가 안국점,감칠 폭염,1
1629,MA010120220806737409,황칠가 안국점,고기 부드럽다,1
1630,MA010120220806737409,황칠가 안국점,곰탕 양은,1
1631,MA010120220806737409,황칠가 안국점,국물 담백하다,1
1632,MA010120220806737409,황칠가 안국점,국물 먹어주다,1
1633,MA010120220806737409,황칠가 안국점,국물 사장님,1
1634,MA010120220806737409,황칠가 안국점,굳다 굳다,1
1635,MA010120220806737409,황칠가 안국점,권 꽁치,1
1636,MA010120220806737409,황칠가 안국점,권 꽁치 꽁치 필름,1
1637,MA010120220800040317,더한옥,분위기 좋다,2
1638,MA010120220800040317,더한옥,가성비 다,1
1639,MA010120220800040317,더한옥,가성비 다 그닥,1
1640,MA010120220800040317,더한옥,감성있다 가성비 다,1
1641,MA010120220800040317,더한옥,개 나뉘다,1
1642,MA010120220800040317,더한옥,개조 카페인데,1
1643,MA010120220800040317,더한옥,공간 여러,1
1644,MA010120220800040317,더한옥,구세대 신세대,1
1645,MA010120220800040317,더한옥,꽃이랑 꽃차,1
1646,MA010120220800040317,더한옥,꽃차 찻잔,1
1647,MA010120220800040317,더한옥,나름 분위기,1
1650,MA010120220800040317,더한옥,대화 대화하기 좋다,1
1651,MA010120220800040317,더한옥,데리 고,1
1652,MA010120220800040317,더한옥,데리 고 오다,1
1653,MA010120220800040317,더한옥,떡 맛있다,1
1654,MA010120220800040317,더한옥,마시다 보다,1
1655,MA010120220800040317,더한옥,마시다 보다 맛있다,1
1656,MA010120220800040317,더한옥,맛 난 게,1
1657,MA010120220800040317,더한옥,맛 난 게 만큼,1
1658,MA010120220808109821,프레스도넛 북촌다방점,검다 콩,2
1659,MA010120220808109821,프레스도넛 북촌다방점,검다 콩 미숫가루,2
1660,MA010120220808109821,프레스도넛 북촌다방점,가격 나쁘다 않다,1
1661,MA010120220808109821,프레스도넛 북촌다방점,가격 나쁘다 않다 맛있다,1
1662,MA010120220808109821,프레스도넛 북촌다방점,가다 길,1
1663,MA010120220808109821,프레스도넛 북촌다방점,가다 길 사먹다,1
1664,MA010120220808109821,프레스도넛 북촌다방점,고소하다 맛있다,1
1665,MA010120220808109821,프레스도넛 북촌다방점,깔끔하다 커피,1
1666,MA010120220808109821,프레스도넛 북촌다방점,맛있는 커피,1
1667,MA010120220808109821,프레스도넛 북촌다방점,맛있다 싱겁다,1
1668,MA010120220808109821,프레스도넛 북촌다방점,매장 깔끔하다,1
1669,MA010120220808109821,프레스도넛 북촌다방점,뭔가 진하다 맛,1
1670,MA010120220808109821,프레스도넛 북촌다방점,미숫가루 고소하다,1
1671,MA010120220808109821,프레스도넛 북촌다방점,미숫가루 맛있다 싱겁다,1
1672,MA010120220808109821,프레스도넛 북촌다방점,싱겁다 뭔가,1
1673,MA010120220808109821,프레스도넛 북촌다방점,쌍화차 쌍화차,1
1674,MA010120220808109821,프레스도넛 북촌다방점,양 많다,1
1675,MA010120220808109821,프레스도넛 북촌다방점,진하다 맛,1
1676,MA010120220808109821,프레스도넛 북촌다방점,진하다 맛 느껴지다,1
1677,MA010120220808109821,프레스도넛 북촌다방점,진하다 맛있다,1
1678,MA010120220808109821,프레스도넛 북촌다방점,청와대 가다 길,1
1679,MA010120220808109821,프레스도넛 북촌다방점,친절하다 매장,1
1680,MA010120220800076059,CFlamingo,바 누텔라,5
1681,MA010120220800076059,CFlamingo,케이크 맛있다,3
1682,MA010120220800076059,CFlamingo,바 누텔라 케이크,2
1683,MA010120220800076059,CFlamingo,바나나향,2
1684,MA010120220800076059,CFlamingo,진짜 맛있다,2
1685,MA010120220800076059,CFlamingo,바나나향,1
1686,MA010120220800076059,CFlamingo,5년 쯤,1
1687,MA010120220800076059,CFlamingo,5년 쯤 되다,1
1688,MA010120220800076059,CFlamingo,가다 식감,1
1689,MA010120220800076059,CFlamingo,가다 손님,1
1690,MA010120220800076059,CFlamingo,가다 줄다,1
1691,MA010120220800076059,CFlamingo,가장 좋다,1
1692,MA010120220800076059,CFlamingo,강하다 않다,1
1693,MA010120220800076059,CFlamingo,겉 버터크림,1
1694,MA010120220800076059,CFlamingo,곳 문 쪽,1
1695,MA010120220800076059,CFlamingo,곳알 게 전혀,1
1696,MA010120220800076059,CFlamingo,그냥 먹다 보다,1
1697,MA010120220800076059,CFlamingo,그냥 삼청동,1
1698,MA010120220800076059,CFlamingo,그대로 에요,1
1699,MA010120220800076059,CFlamingo,그리다 바쁘다,1
1700,MA010120220800076059,CFlamingo,기다리다 직접,1
1701,MA010120220800076059,CFlamingo,기대 만큼,1
1702,MA010120220800076059,CFlamingo,기대 만큼 맛있다,1
1703,MA010120220809999893,모퉁이네,튀김 깔끔하다,2
1704,MA010120220809999893,모퉁이네,튀김 두다,2
1705,MA010120220809999893,모퉁이네,1인분 추가,1
1706,MA010120220809999893,모퉁이네,2 차,1
1707,MA010120220809999893,모퉁이네,2 차 가다,1
1708,MA010120220809999893,모퉁이네,가격 비싸다,1
1709,MA010120220809999893,모퉁이네,가다 라볶이,1
1710,MA010120220809999893,모퉁이네,가장 좋다,1
1711,MA010120220809999893,모퉁이네,국물 찍다,1
1712,MA010120220809999893,모퉁이네,군것질 땡기다,1
1713,MA010120220809999893,모퉁이네,궁채 김밥,1
1715,MA010120220809999893,모퉁이네,그대로 라면,1
1716,MA010120220809999893,모퉁이네,기름 기름 지지,1
1717,MA010120220809999893,모퉁이네,김밥 스퇄,1
1718,MA010120220809999893,모퉁이네,김밥 안국,1
1719,MA010120220809999893,모퉁이네,깔끔하다 음식 맛,1
1720,MA010120220809999893,모퉁이네,깔끔하다 튀다,1
1721,MA010120220809999893,모퉁이네,나누다 밉다,1
1722,MA010120220809999893,모퉁이네,나누다 밉다떡볶이,1
1723,MA010120220809999893,모퉁이네,내장 없다,1
1724,MA010120220800034405,계동피자,던지다 내려놓다,2
1725,MA010120220800034405,계동피자,찍다 먹다,1
1726,MA010120220800034405,계동피자,1 차,1
1727,MA010120220800034405,계동피자,1 차 당황,1
1728,MA010120220800034405,계동피자,10분 거리 피자,1
1729,MA010120220800034405,계동피자,2 차,1
1730,MA010120220800034405,계동피자,2 차 경악,1
1731,MA010120220800034405,계동피자,2개다 그렇다 기다리다,1
1732,MA010120220800034405,계동피자,2번 출구,1
1733,MA010120220800034405,계동피자,2번 출구 걸다,1
1734,MA010120220800034405,계동피자,2인석 2인석 2개다,1
1735,MA010120220800034405,계동피자,3 차 당황,1
1736,MA010120220800034405,계동피자,3 차 당황 보통,1
1737,MA010120220800034405,계동피자,3410 재방문,1
1738,MA010120220800034405,계동피자,3410 재방문의사,1
1739,MA010120220800034405,계동피자,4년 전엔가,1
1740,MA010120220800034405,계동피자,4년 전엔가 오다,1
1741,MA010120220800034405,계동피자,4인석 5개정 도랑,1
1742,MA010120220808167732,까페 골목숲,커피 맛,2
1743,MA010120220808167732,까페 골목숲,가격 비싸다,1
1745,MA010120220808167732,까페 골목숲,가다 들르다,1
1746,MA010120220808167732,까페 골목숲,경치 구경,1
1747,MA010120220808167732,까페 골목숲,경치 구경 대화,1
1748,MA010120220808167732,까페 골목숲,꼭대기층 올라가다,1
1749,MA010120220808167732,까페 골목숲,꼭대기층 올라가다 여름밤 올라가다 쇼,1
1752,MA010120220808167732,까페 골목숲,녹차라떼 평범하다,1
1753,MA010120220808167732,까페 골목숲,녹차라떼 평범하다 토마토,1
1754,MA010120220808167732,까페 골목숲,달다 당황,1
1755,MA010120220808167732,까페 골목숲,당황 대화,1
1756,MA010120220808167732,까페 골목숲,대화하기 좋다,1
1757,MA010120220808167732,까페 골목숲,덥다 들르다,1
1758,MA010120220808167732,까페 골목숲,들르다 스무디,1
1759,MA010120220808167732,까페 골목숲,들르다 커피 맛,1
1760,MA010120220808167732,까페 골목숲,레몬 차,1
1761,MA010120220808167732,까페 골목숲,레몬 차 맛있다,1
1762,MA010120220808167732,까페 골목숲,많이 달다,1
1763,MA010120220808167732,까페 골목숲,말다 말다 크로플,1
1764,MA010120220808167732,까페 골목숲,맛 맛있다,1
1765,MA010120220808167732,까페 골목숲,맛 좋다,1
1766,MA010120220808167732,까페 골목숲,맛있다 스무디,1
1767,MA010120220808167732,까페 골목숲,맛있게 먹다,1
1768,MA010120220808167732,까페 골목숲,먹다 말다,1
1769,MA010120220808167732,까페 골목숲,먹다 별로,1
1770,MA010120220808167732,까페 골목숲,멋있다 좋다다,1
1771,MA010120220806685535,노우즈안국,맛있는 디저트,2
1772,MA010120220806685535,노우즈안국,맛있는 커피,2
1773,MA010120220806685535,노우즈안국,분위기 좋다,2
1774,MA010120220806685535,노우즈안국,친절한 직원분들,2
1775,MA010120220806685535,노우즈안국,가깝다 노우즈,1
1776,MA010120220806685535,노우즈안국,가다 여기다,1
1777,MA010120220806685535,노우즈안국,곳 맛보다 없다,1
1778,MA010120220806685535,노우즈안국,곳 몇번 종각역,1
1779,MA010120220806685535,노우즈안국,곳인데 커피,1
1780,MA010120220806685535,노우즈안국,곳인데 커피 진짜,1
1781,MA010120220806685535,노우즈안국,공간 분위기,1
1782,MA010120220806685535,노우즈안국,깔끔하다 분위기,1
1783,MA010120220806685535,노우즈안국,나오다 순삭,1
1784,MA010120220806685535,노우즈안국,좋다 용,1
1785,MA010120220806685535,노우즈안국,노우즈 카페 돋다,1
1786,MA010120220806685535,노우즈안국,늦다 나오다,1
1787,MA010120220806685535,노우즈안국,독특하다 디저트,1
1788,MA010120220806685535,노우즈안국,디저트메뉴,1
1789,MA010120220806685535,노우즈안국,디저트 상큼,1
1790,MA010120220807721655,소온table,분위기 좋다,3
1791,MA010120220807721655,소온table,음식 맛있다,2
1792,MA010120220807721655,소온table,1인 주방 이고,1
1793,MA010120220807721655,소온table,1인 주방 이고 소규모 라서,1
1794,MA010120220807721655,소온table,참고 가지 라도,1
1795,MA010120220807721655,소온table,가다 적당하다,1
1796,MA010120220807721655,소온table,가지 라도 부족하다,1
1797,MA010120220807721655,소온table,개미 만 한,1
1798,MA010120220807721655,소온table,개미 만 한 뼈,1
1799,MA010120220807721655,소온table,건강 만,1
1800,MA010120220807721655,소온table,건강 만 추구,1
1801,MA010120220807721655,소온table,괜찮다 크림 파스타,1
1802,MA010120220807721655,소온table,그거 빼다,1
1803,MA010120220807721655,소온table,그거 빼다 괜찮다,1
1804,MA010120220807721655,소온table,그날 그날 순간,1
1805,MA010120220807721655,소온table,그냥 리뷰,1
1806,MA010120220807721655,소온table,그닥 좋아하다,1
1807,MA010120220807721655,소온table,그렇다 수도,1
1808,MA010120220807721655,소온table,그리다 앤초비,1
1809,MA010120220807721655,소온table,기다리다 야하다,1
1810,MA010120220807721655,소온table,기다리다 야하다 그거 빼다,1
1811,MA010120220807721655,소온table,기다림 기다림 맛,1
1812,MA010120220807721655,소온table,기준 리뷰,1
1813,MA010120220807721655,소온table,깔끔하다 매장,1
1814,MA010120220804370322,삼지,우연히 들어가다,2
1815,MA010120220804370322,삼지,정말 맛있다,2
1816,MA010120220804370322,삼지,콩 삼이,2
1817,MA010120220804370322,삼지,1인분 닭도리탕,1
1818,MA010120220804370322,삼지,40분 정도,1
1819,MA010120220804370322,삼지,40분 정도 기다리다 후,1
1820,MA010120220804370322,삼지,가게 예요,1
1821,MA010120220804370322,삼지,가게 예요 다 들다,1
1822,MA010120220804370322,삼지,가끔 두개,1
1823,MA010120220804370322,삼지,가성비 다,1
1824,MA010120220804370322,삼지,가성비 다 괜찮다,1
1825,MA010120220804370322,삼지,가세 요,1
1826,MA010120220804370322,삼지,가세 요 삼지,1
1827,MA010120220804370322,삼지,갈비살 비빔밥,1
1828,MA010120220804370322,삼지,갈비살 비빔밥 양도,1
1829,MA010120220804370322,삼지,감사하다 손님,1
1830,MA010120220804370322,삼지,계란 들어가다,1
1831,MA010120220804370322,삼지,계란 들어가다 도시락,1
1832,MA010120220804370322,삼지,계란후라이 올라가다,1
1834,MA010120220804370322,삼지,고기 먹다,1
1835,MA010120220804438921,런던베이글뮤지엄,크림 치즈,5
1836,MA010120220804438921,런던베이글뮤지엄,오전 8시,3
1838,MA010120220809977525,묘미,맛있게 먹다,2
1839,MA010120220809977525,묘미,아뮤즈 부쉬,2
1840,MA010120220809977525,묘미,2 주년,1
1841,MA010120220809977525,묘미,2 주년 가다,1
1842,MA010120220809977525,묘미,2시간 정도,1
1843,MA010120220809977525,묘미,45 여름,1
1844,MA010120220809977525,묘미,5 재방문의사,1
1845,MA010120220809977525,묘미,가격대 대비,1
1846,MA010120220809977525,묘미,가다 맛,1
1847,MA010120220809977525,묘미,가다 풍 광,1
1848,MA010120220809977525,묘미,가보다 런치 기준,1
1849,MA010120220809977525,묘미,가보다 런치 기준 가격대,1
1850,MA010120220809977525,묘미,가을메뉴,1
1851,1110,삼방매,고기 진짜,1
1852,1110,삼방매,국물 이라도,1
1853,1110,삼방매,국물 찐,1
1854,1110,삼방매,근데 근데 많다,1
1855,1110,삼방매,나오다 협소하다한,1
1856,1110,삼방매,나오다 좋다,1
1858,1110,삼방매,느끼하다 달다,1
