상가업소번호,가게명,업종,점수,리뷰증가율,재방문,좋아요,찜,주소,행정동,위도,경도,긍정 리뷰 비율
MA010120220812056649,메이플탑,카페,3.8,0.0,0.0,0,399,서울특별시 성동구 성수이로14길 14,성수2가제1동,37.541408,127.056909,100.0
MA010120220808687028,카멜커피 성수점,카페,3.8,-0.18,8.0,0,1086,서울특별시 성동구 성덕정19길 6,성수2가제1동,37.537247,127.055914,89.4
MA010120220805546139,파르코,서양식,3.8,-0.38,12.9,0,277,서울특별시 성동구 서울숲2길 44,성수1가제2동,37.546306,127.043378,96.7
MA010120220807820519,색다른면,한식,3.8,4.0,20.0,0,645,서울특별시 성동구 뚝섬로9길 16,성수2가제1동,37.539671,127.056432,100.0
MA010120220813297291,포지티브 제로 라운지,주점,3.8,0.38,0.0,0,1364,서울특별시 성동구 연무장길 14-2,성수1가제1동,37.54367,127.050912,90.9
MA010120220812150643,훼미리손칼국수보쌈,한식,3.8,-0.12,11.54,0,563,서울특별시 성동구 왕십리로 134,성수1가제2동,37.549519,127.044626,93.2
MA010120220809708157,테디스오븐,카페,3.8,-0.34,0.94,0,208,서울특별시 성동구 서울숲2길 43,성수1가제2동,37.546485,127.043469,98.0
MA010120220807950014,루디먼트,카페,3.8,-0.36,6.67,0,138,서울특별시 성동구 아차산로7길 15-8,성수2가제3동,37.546693,127.054519,100.0
MA010120220803778480,우콘카레,서양식,3.8,-0.25,6.67,0,807,서울특별시 성동구 성수이로10길 8,성수2가제1동,37.539969,127.05602,100.0
MA010120220813142657,정선부뚜막,한식,3.8,-0.47,29.03,0,232,서울특별시 성동구 서울숲6길 14,성수1가제2동,37.547531,127.043044,93.3
MA010120220806838361,스테치,카페,3.8,-0.25,14.29,0,26,서울특별시 성동구 연무장9길 6,성수2가제3동,37.542839,127.055945,100.0
MA010120220811991889,아타리,일식,3.7,-0.41,15.38,0,338,서울특별시 성동구 성덕정19길 13,성수2가제1동,37.537559,127.056674,92.3
MA010120220811936453,난포,한식,3.7,0.0,0.0,0,897,서울특별시 성동구 서울숲4길 18-8,성수1가제2동,37.547051,127.042674,100.0
MA010120220808506290,미오 도쿄 다이닝,한식,4.7,-0.12,15.79,0,2118,서울특별시 성동구 연무장5가길 7,성수2가제3동,37.544087,127.053672,100.0
MA010120220814268659,우오보파스타바,서양식,4.6,0.0,0.0,0,1631,서울특별시 성동구 광나루로4길 1-16,성수2가제3동,37.549574,127.054586,100.0
MA010120220802835618,리브나 Rivna,서양식,4.4,-0.75,50.0,0,190,서울특별시 성동구 뚝섬로 366-46,성수1가제1동,37.53966,127.050833,100.0
MA010120220810322514,bd버거 성수,패스트푸드,4.2,0.3,0.0,0,184,서울특별시 성동구 성수이로14길 7,성수2가제1동,37.541049,127.056403,100.0
MA010120220806819185,윕성수,서양식,4.1,0.0,0.0,0,788,서울특별시 성동구 광나루로4가길 5,성수2가제3동,37.549607,127.054363,100.0
MA010120220809276583,롸카두들 내쉬빌 핫치킨 성수점,패스트푸드,4.1,0.05,7.79,0,190,서울특별시 성동구 성수일로4길 25,성수2가제1동,37.542506,127.051866,97.4
MA010120220812025126,라프레플루트,카페,4.1,0.83,20.29,0,364,서울특별시 성동구 서울숲2길 8-8,성수1가제2동,37.547254,127.039444,97.0
MA010120220810253202,청죽골 2호점,한식,4.0,-0.1,22.22,0,2747,서울특별시 성동구 왕십리로 134,성수1가제2동,37.549519,127.044626,100.0
MA010120220809586697,엘몰리노,서양식,4.0,-0.52,10.53,0,407,서울특별시 성동구 서울숲2길 19-18,성수1가제2동,37.547431,127.041167,90.9
MA010120220803588777,파머스카페,카페,4.0,0.29,8.13,0,770,서울특별시 성동구 왕십리로6길 11,성수1가제2동,37.546001,127.046085,97.6
MA010120220808452117,퍼먼트,카페,4.0,-0.14,9.87,0,44,서울특별시 성동구 서울숲2길 37,성수1가제2동,37.546631,127.042749,97.1
MA010120220800457483,마아트 커피 브루어스 2호점,카페,4.0,0.0,0.0,0,106,서울특별시 성동구 성수일로11길 8,성수1가제2동,37.549101,127.050677,0.0
MA010120220804113212,피어커피로스터스,카페,3.9,0.0,0.0,0,927,서울특별시 성동구 광나루로4가길 24,성수2가제3동,37.548917,127.054876,0.0
MA010120220807404744,BELOW SEONGSOO,카페,3.9,0.42,3.7,0,350,서울특별시 성동구 서울숲4길 16-10,성수1가제2동,37.547234,127.042402,92.6
MA010120220808154628,치카성수,카페,3.9,3.0,0.0,0,469,서울특별시 성동구 뚝섬로1가길 14,성수1가제1동,37.542332,127.047174,100.0
MA010120220800660242,오버도즈도넛앤커피,카페,3.9,-0.13,3.7,0,113,서울특별시 성동구 왕십리로10길 19,성수1가제2동,37.546647,127.046637,92.6
MA010120220813433312,목금,서양식,3.9,-0.07,24.0,0,148,서울특별시 성동구 왕십리로2길 34,성수1가제1동,37.542674,127.048452,94.0
MA010120220814256678,카페노티드 성수,카페,3.9,0.0,0.0,0,68,서울특별시 성동구 연무장길 29-17,성수2가제3동,37.543612,127.052682,0.0
MA010120220808041791,카페노티드 성수피치스,카페,3.8,0.0,0.0,0,148,서울특별시 성동구 연무장3길 9,성수2가제3동,37.544406,127.051367,0.0
MA010120220812374911,LOWIDE,카페,3.8,0.0,0.0,0,483,서울특별시 성동구 서울숲2길 22-1,성수1가제2동,37.546933,127.041042,100.0
MA010120220806723285,티핀,카페,3.8,-0.38,20.0,0,556,서울특별시 성동구 왕십리로 84,성수1가제1동,37.545155,127.04504,100.0
MA010120220806600844,희릿,주점,3.8,-0.25,10.17,0,138,서울특별시 성동구 왕십리로2길 34,성수1가제1동,37.542674,127.048452,100.0
MA010120220804059734,오우도,카페,3.8,-0.2,13.64,0,148,서울특별시 성동구 성수일로 55,성수1가제2동,37.545466,127.049567,100.0
MA010120220812715743,코너룸,주점,3.8,-0.5,20.0,0,573,서울특별시 성동구 상원길 64,성수1가제2동,37.549751,127.048011,100.0
MA010120220802884683,목로정원,카페,3.8,0.0,16.67,0,201,서울특별시 성동구 서울숲2길 47,성수1가제2동,37.546349,127.04402,83.3
2200,보이어,서양식,4.6,-0.26,0.0,0,4961,서울특별시 성동구 연무장길 14-2,성수1가제1동,37.54367,127.050912,100.0
2203,에보,주점,4.4,0.36,0.0,0,69,서울특별시 성동구 상원길 80,성수1가제2동,37.550978,127.047628,100.0
2208,먼치스앤구디스,카페,4.3,-0.75,0.0,0,529,서울특별시 성동구 연무장길 33,성수2가제3동,37.543167,127.053287,100.0
2209,핫쵸 성수점,일식,4.3,0.0,1.77,0,39,서울특별시 성동구 왕십리로5길 9-20,성수1가제2동,37.546461,127.044036,94.3
2211,포지티브 서울숲,카페,4.2,-0.32,5.26,0,600,서울특별시 성동구 서울숲2길 45,성수1가제2동,37.546449,127.043611,94.7
2213,에피타이트,서양식,4.1,0.0,2.44,0,22,서울특별시 성동구 서울숲2길 29,성수1가제2동,37.546828,127.042035,97.6
2214,기미사 성수,카페,4.1,0.21,6.9,0,145,서울특별시 성동구 성수이로26길 47,성수2가제3동,37.545134,127.062772,89.7
2215,디플랫 성수,카페,4.1,-0.2,0.0,0,97,서울특별시 성동구 연무장길 90,성수2가제1동,37.541151,127.059,100.0
2216,마구로쇼쿠도,일식,4.0,0.4,9.52,0,2795,서울특별시 성동구 상원2길 1,성수1가제2동,37.546039,127.049247,95.2
2217,오므오트,카페,3.9,0.0,0.0,0,126,서울특별시 성동구 서울숲2길 12,성수1가제2동,37.547234,127.039951,0.0
2218,칙피스 성수점,서양식,3.9,0.45,11.9,0,373,서울특별시 성동구 연무장5길 9-16,성수2가제3동,37.54444,127.05266,97.5
2219,미디엄스톤 성수점,카페,3.9,-0.63,17.65,0,125,서울특별시 성동구 왕십리로10길 18-1,성수1가제2동,37.546527,127.046517,93.3
2220,까치화방 성수낙낙점,카페,3.9,0.17,12.24,0,40,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,100.0
2221,코타티 성수점,카페,3.9,0.0,0.0,0,354,서울특별시 성동구 상원4길 10,성수1가제2동,37.547005,127.049329,0.0
2223,누데이크 성수점,카페,3.9,-0.22,3.73,0,44,서울특별시 성동구 성수이로7길 26,성수2가제1동,37.541574,127.054376,92.8
2225,INDICA,동남아시아,3.8,0.0,0.0,0,657,서울특별시 성동구 성수이로14길 14,성수2가제1동,37.541408,127.056909,0.0
2226,카페&펍 연무장,카페,3.8,-0.25,3.33,0,212,서울특별시 성동구 연무장길 36,성수2가제1동,37.542868,127.053309,96.7
2227,하노이바게트,동남아시아,3.8,-0.7,33.33,0,1581,서울특별시 성동구 서울숲2길 32-14,성수1가제1동,37.54592,127.041991,100.0
2228,무식당 성수본점,한식,3.8,0.29,16.67,0,120,서울특별시 성동구 왕십리로10길 5-9,성수1가제2동,37.547227,127.045242,96.6
2229,청키드 성수점,카페,3.8,1.12,20.69,0,217,서울특별시 성동구 아차산로7길 24,성수2가제3동,37.547176,127.055115,97.7
2230,코사이어티 서울숲,카페,3.8,7.0,0.0,0,72,서울특별시 성동구 왕십리로 82-20,성수1가제1동,37.544755,127.045724,100.0
2231,하프커피 성수,카페,3.8,-0.25,3.92,0,235,서울특별시 성동구 서울숲4길 12,성수1가제2동,37.547407,127.042327,95.7
2232,감도 성수점,카페,3.8,-0.33,8.82,0,150,서울특별시 성동구 왕십리로 83-21,성수1가제1동,37.543871,127.044147,97.0
2241,더반 베를린 성수점,카페,3.8,0.26,10.14,0,29,서울특별시 성동구 뚝섬로17길 31-22,성수2가제1동,37.54076,127.060205,89.6
MA010120220808464961,밥플러스 아이티캐슬점,한식,0.0,-0.41,90.48,0,0,서울특별시 성동구 광나루로 130,성수1가제2동,37.550978,127.04472,80.0
MA010120220814020981,윤스김밥,분식,0.0,1.29,50.0,0,0,서울특별시 성동구 광나루로 130,성수1가제2동,37.550978,127.04472,93.8
MA010120220804803188,셀렉토커피 서울숲IT캐슬점,카페,0.0,-0.23,25.0,0,0,서울특별시 성동구 광나루로 130,성수1가제2동,37.550978,127.04472,100.0
MA010120220808044558,알파카페,카페,0.0,0.0,42.86,0,0,서울특별시 성동구 광나루로 144,성수1가제2동,37.551299,127.046435,100.0
MA0101202302A0050370,성수부엌,한식,0.0,-0.67,50.0,0,0,서울특별시 성동구 광나루로 144,성수1가제2동,37.551299,127.046435,100.0
MA010120220808231412,백야드빌더성수,카페,0.0,-0.5,0.0,0,0,서울특별시 성동구 광나루로 152,성수1가제2동,37.551421,127.04705,50.0
MA010120220805065525,지코바치킨 성수1호점,패스트푸드,0.0,1.5,0.0,0,0,서울특별시 성동구 광나루로 156,성수1가제2동,37.551426,127.047564,100.0
MA010120220804000762,카페 알렛츠,카페,0.0,0.0,0.0,0,0,서울특별시 성동구 광나루로 160,성수1가제2동,37.551338,127.047832,0.0
MA010120220804222469,RIN HOUSE,카페,0.0,0.0,0.0,0,0,서울특별시 성동구 광나루로 172,성수1가제2동,37.551109,127.049302,0.0
MA010120220805221379,로우커피스탠드,카페,0.0,0.21,40.37,0,0,서울특별시 성동구 광나루로 180,성수1가제2동,37.551035,127.050076,100.0
MA010120220812669763,송담추어탕 서울성수점,한식,0.0,-0.54,50.0,0,0,서울특별시 성동구 아차산로7길 44,성수2가제3동,37.548945,127.056052,100.0
MA010120220802957516,장안식당,한식,0.0,3.0,25.0,0,0,서울특별시 성동구 광나루로 240-20,성수2가제3동,37.548884,127.056121,100.0
MA010120220803947683,유향소,중식,0.0,0.17,25.0,0,0,서울특별시 성동구 광나루로 248-1,성수2가제3동,37.548834,127.057229,100.0
MA010120220808165559,신신원,중식,0.0,-0.09,60.0,0,0,서울특별시 성동구 광나루로 290,성수2가제3동,37.547715,127.061989,100.0
MA010120220808730889,장맛손칼국수,한식,0.0,0.0,22.22,0,0,서울특별시 성동구 광나루로 290,성수2가제3동,37.547715,127.061989,88.9
MA010120220801465556,완산골콩나물국밥,한식,0.0,0.0,0.0,0,0,서울특별시 성동구 광나루로 290,성수2가제3동,37.547715,127.061989,100.0
MA010120220802966349,동호마을명태코다리,한식,0.0,-0.5,0.0,0,0,서울특별시 성동구 광나루로 290,성수2가제3동,37.547715,127.061989,100.0
MA010120220803810385,진지방순대국,한식,0.0,-0.53,58.33,0,0,서울특별시 성동구 광나루로 290,성수2가제3동,37.547715,127.061989,100.0
MA010120220804408977,왕분식,분식,0.0,-0.36,20.0,0,0,서울특별시 성동구 광나루로 296,성수2가제3동,37.547911,127.062532,100.0
MA0101202301A0000569,퓨엘커피,카페,0.0,-0.45,84.21,0,0,서울특별시 성동구 광나루로 296,성수2가제3동,37.547911,127.062532,100.0
MA010120220808349177,하이엔드라이,주점,0.0,-0.2,0.0,0,0,서울특별시 성동구 광나루로 302,성수2가제3동,37.547901,127.063356,100.0
MA0101202210A0052595,커피덕후,카페,0.0,-0.67,0.0,0,0,서울특별시 성동구 광나루로 302,성수2가제3동,37.547901,127.063356,100.0
MA010120220800859033,포크앤라이프,한식,0.0,1.0,0.0,0,0,서울특별시 성동구 광나루로 302,성수2가제3동,37.547901,127.063356,100.0
MA010120220805307184,열기,한식,0.0,-0.33,0.0,0,0,서울특별시 성동구 광나루로 302,성수2가제3동,37.547901,127.063356,100.0
MA010120220809229771,93밀리언마일즈,카페,0.0,-0.6,0.0,0,0,서울특별시 성동구 광나루로 306,성수2가제3동,37.547923,127.063761,100.0
MA010120220806023404,송강제면소,일식,0.0,-0.25,33.33,0,0,서울특별시 성동구 광나루로 320-1,성수2가제3동,37.547912,127.065413,100.0
MA010120220808218351,한끼밥집,한식,0.0,0.88,50.0,0,0,서울특별시 성동구 광나루로 320-1,성수2가제3동,37.547912,127.065413,100.0
MA010120220808982041,24시전주명가콩나물국밥 서울성수점,한식,0.0,-0.1,56.9,0,0,서울특별시 성동구 광나루로 320-1,성수2가제3동,37.547912,127.065413,100.0
MA010120220813226471,신의한국수본점,한식,0.0,0.82,53.19,0,0,서울특별시 성동구 광나루로 320-1,성수2가제3동,37.547912,127.065413,100.0
MA010120220803638193,두루치기김치찌개,한식,0.0,0.57,18.18,0,0,서울특별시 성동구 광나루로 320-1,성수2가제3동,37.547912,127.065413,100.0
MA010120220803763960,잔치국수아줌마,분식,0.0,-0.4,33.33,0,0,서울특별시 성동구 광나루로 334,성수2가제3동,37.547977,127.066856,100.0
MA010120220809273246,올드너티 커피로스터스,카페,0.0,-0.14,0.0,0,0,서울특별시 성동구 광나루로2길 23-1,성수2가제3동,37.548926,127.054323,100.0
MA010120220813942954,페를 perle,카페,0.0,-0.82,0.0,0,0,서울특별시 성동구 광나루로2길 34,성수2가제3동,37.548206,127.054872,100.0
MA010120220810037547,숨은,서양식,0.0,0.0,0.0,0,0,서울특별시 성동구 광나루로4가길 12-7,성수2가제3동,37.549142,127.054365,0.0
MA010120220814243676,어커,카페,0.0,0.0,25.0,0,0,서울특별시 성동구 광나루로4길 12,성수2가제3동,37.549393,127.053507,100.0
MA010120220804394859,남경관,중식,0.0,3.0,75.0,0,0,서울특별시 성동구 광나루로4길 12,성수2가제3동,37.549393,127.053507,100.0
MA0101202301A0061827,아는 커피,카페,0.0,0.0,19.05,0,0,서울특별시 성동구 광나루로4길 8-1,성수2가제3동,37.549576,127.053741,100.0
MA010120220809367442,해밀칼국수 성수점,한식,0.0,-0.27,33.33,0,0,서울특별시 성동구 광나루로6길 35,성수2가제3동,37.5468,127.063296,100.0
MA010120220810539307,토프레소 성수우림점,카페,0.0,0.67,50.0,0,0,서울특별시 성동구 광나루로6길 35,성수2가제3동,37.5468,127.063296,80.0
MA010120220812357258,매머드익스프레스 성수우림점,카페,0.0,-0.23,100.0,0,0,서울특별시 성동구 광나루로6길 35,성수2가제3동,37.5468,127.063296,94.1
MA010120220812855713,이삭토스트 성수2가점,카페,0.0,1.0,16.67,0,0,서울특별시 성동구 광나루로6길 35,성수2가제3동,37.5468,127.063296,100.0
MA010120220813448904,B1 KITCHEN,한식,0.0,0.88,47.06,0,0,서울특별시 성동구 광나루로6길 35,성수2가제3동,37.5468,127.063296,100.0
MA010120220814117503,프로가정식백반,한식,0.0,0.0,69.23,0,0,서울특별시 성동구 광나루로6길 35,성수2가제3동,37.5468,127.063296,100.0
MA010120220803828615,쥬씨 성수IT점,카페,0.0,-0.5,0.0,0,0,서울특별시 성동구 광나루로6길 35,성수2가제3동,37.5468,127.063296,100.0
MA010120220803765941,밀향기,한식,0.0,0.17,0.0,0,0,서울특별시 성동구 광나루로6길 35,성수2가제3동,37.5468,127.063296,100.0
MA010120220803775723,라성천사,일식,0.0,-0.56,36.36,0,0,서울특별시 성동구 광나루로6길 35,성수2가제3동,37.5468,127.063296,100.0
MA010120220805320756,키보우 라멘,일식,0.0,0.0,33.33,0,0,서울특별시 성동구 광나루로6길 35,성수2가제3동,37.5468,127.063296,100.0
MA0101202212A0014491,유니드카페,카페,0.0,9.5,57.14,0,0,서울특별시 성동구 광나루로6길 35,성수2가제3동,37.5468,127.063296,100.0
MA0101202302A0069364,커피사피엔스 성수우림점,카페,0.0,0.0,0.0,0,0,서울특별시 성동구 광나루로6길 35,성수2가제3동,37.5468,127.063296,0.0
MA010120220802210796,깡통집,한식,0.0,0.0,20.0,0,0,서울특별시 성동구 광나루로6길 49,성수2가제3동,37.546208,127.064755,100.0
MA010120220802884599,부경,한식,0.0,-0.5,50.0,0,0,서울특별시 성동구 광나루로6길 49,성수2가제3동,37.546208,127.064755,100.0
MA010120220813577666,다담,한식,0.0,0.0,100.0,0,0,서울특별시 성동구 광나루로8길 10,성수2가제3동,37.547307,127.063614,100.0
MA010120220804394688,다모아뷔페,한식,0.0,0.0,37.5,0,0,서울특별시 성동구 광나루로8길 11,성수2가제3동,37.547761,127.063947,87.5
MA010120220813262707,아재커피 성수2가점,카페,0.0,0.08,62.96,0,0,서울특별시 성동구 광나루로8길 12,성수2가제3동,37.547452,127.063914,100.0
MA010120220812133707,카페바로,카페,0.0,-0.5,0.0,0,0,서울특별시 성동구 동일로 133,성수2가제3동,37.544407,127.064913,75.0
MA010120220808110529,동강,중식,0.0,0.83,18.18,0,0,서울특별시 성동구 동일로 143,성수2가제3동,37.545429,127.06534,100.0
MA010120220808196645,그린웰빙한식부페,한식,0.0,0.0,40.0,0,0,서울특별시 성동구 동일로 143,성수2가제3동,37.545429,127.06534,100.0
MA010120220809816606,포보스,동남아시아,0.0,-0.38,25.0,0,0,서울특별시 성동구 동일로 143,성수2가제3동,37.545429,127.06534,87.5
MA010120220810584726,얌커피,카페,0.0,0.0,0.0,0,0,서울특별시 성동구 동일로 143,성수2가제3동,37.545429,127.06534,0.0
MA010120220811851843,본가큰댁설렁탕 성수점,한식,0.0,0.86,53.85,0,0,서울특별시 성동구 동일로 143,성수2가제3동,37.545429,127.06534,100.0
