상가업소번호,가게명,업종,점수,리뷰증가율,재방문,좋아요,찜,주소,행정동,위도,경도,긍정 리뷰 비율
MA010120220812267789,오늘와인한잔 이대역점,주점,0.0,-0.5,0.0,0,0,서울특별시 서대문구 이화여대2길 11,신촌동,37.557524,126.946515,100.0
MA010120220800891258,BHC치킨 이대역점,패스트푸드,0.0,-0.41,37.5,0,0,서울특별시 서대문구 이화여대2길 11,신촌동,37.557524,126.946515,93.8
MA010120220811776529,섬채,한식,0.0,-0.15,74.36,0,0,서울특별시 서대문구 이화여대2길 16,신촌동,37.557319,126.946804,100.0
MA010120220814339484,오븐에오분,카페,0.0,-0.25,20.0,0,0,서울특별시 서대문구 이화여대2길 26,신촌동,37.557357,126.947413,100.0
MA010120220804951955,내사랑,패스트푸드,0.0,5.67,15.0,0,0,서울특별시 서대문구 이화여대2길 37,신촌동,37.55753,126.947981,100.0
MA010120220812303375,유소바,일식,0.0,-0.53,8.57,0,0,서울특별시 서대문구 이화여대2길 4,신촌동,37.557255,126.94616,100.0
MA010120220800567582,다다,일식,0.0,-0.22,44.44,0,0,서울특별시 서대문구 이화여대3길 10,신촌동,37.558077,126.945174,100.0
MA010120220800599675,후쿠스시,일식,0.0,-0.9,0.0,0,0,서울특별시 서대문구 이화여대3길 10,신촌동,37.558077,126.945174,100.0
MA010120220800581023,삭 수제튀김 전문점,분식,0.0,-0.05,33.33,0,0,서울특별시 서대문구 이화여대3길 12,신촌동,37.558093,126.945112,94.2
MA010120220800575797,본죽 이대점,한식,0.0,-0.4,44.44,0,0,서울특별시 서대문구 이화여대3길 16,신촌동,37.558079,126.944848,100.0
MA0101202209A0092906,포히엔베트남쌀국수,동남아시아,0.0,-0.36,33.33,0,0,서울특별시 서대문구 이화여대3길 2,신촌동,37.558129,126.945547,100.0
MA010120220804920685,나띵벗커피,카페,0.0,0.0,0.0,0,0,서울특별시 서대문구 이화여대3길 42-19,신촌동,37.558251,126.943347,0.0
MA010120220808684587,본도시락 이대점,한식,0.0,-0.8,50.0,0,0,서울특별시 서대문구 이화여대5길 15,신촌동,37.558285,126.944833,100.0
MA010120220808084755,아웃닭 이대점,패스트푸드,0.0,0.0,0.0,0,0,서울특별시 서대문구 이화여대5길 16,신촌동,37.558448,126.944799,0.0
MA010120220800608853,엄마손김밥,분식,0.0,-0.4,0.0,0,0,서울특별시 서대문구 이화여대5길 16,신촌동,37.558448,126.944799,66.7
MA010120220810241901,치킨을사랑한떡볶이 서울이대점,분식,0.0,0.0,0.0,0,0,서울특별시 서대문구 이화여대5길 2,신촌동,37.558452,126.94553,0.0
MA010120220810403979,타이스토리,동남아시아,0.0,-0.89,0.0,0,0,서울특별시 서대문구 이화여대5길 2,신촌동,37.558452,126.94553,100.0
MA010120220803160054,낭만식탁,일식,0.0,-0.69,0.0,0,0,서울특별시 서대문구 이화여대5길 6,신촌동,37.558507,126.945447,100.0
MA0101202301A0088636,천진분식,분식,0.0,-0.51,34.78,0,0,서울특별시 서대문구 이화여대5길 7,신촌동,37.558324,126.945263,95.7
MA010120220812082877,아임요거트&아이스크림 이화점,카페,0.0,-0.2,0.0,0,0,서울특별시 서대문구 이화여대5길 9,신촌동,37.558243,126.945126,100.0
MA010120220802054670,커피도가 헤리티지 신촌이대점,카페,0.0,0.09,16.0,0,0,서울특별시 서대문구 이화여대5길 9,신촌동,37.558243,126.945126,92.0
MA010120220807432876,사장님돈까스 이화여대점,서양식,0.0,-0.2,32.81,0,0,서울특별시 서대문구 이화여대7길 11,신촌동,37.558625,126.945041,98.4
MA010120220800600409,아마스빈 이대점,카페,0.0,-0.51,57.5,0,0,서울특별시 서대문구 이화여대7길 11,신촌동,37.558625,126.945041,95.0
MA010120220800087173,라이프커피컴퍼니,카페,0.0,-0.56,14.29,0,0,서울특별시 서대문구 이화여대7길 14,신촌동,37.558827,126.944954,100.0
MA010120220802958210,이름없는파스타 이화여대점,서양식,0.0,-0.53,22.22,0,0,서울특별시 서대문구 이화여대7길 14,신촌동,37.558827,126.944954,100.0
MA010120220803849237,커피마마 이대점,카페,0.0,0.0,0.0,0,0,서울특별시 서대문구 이화여대7길 14,신촌동,37.558827,126.944954,0.0
MA010120220809299498,따띠삼겹 이대점,한식,0.0,-0.2,0.0,0,0,서울특별시 서대문구 이화여대7길 15,신촌동,37.558652,126.944793,100.0
MA010120220814312436,신참떡볶이 이대점,분식,0.0,-0.5,14.29,0,0,서울특별시 서대문구 이화여대7길 15,신촌동,37.558652,126.944793,100.0
MA010120220800594945,이삭토스트 이화여대점,카페,0.0,0.53,51.72,0,0,서울특별시 서대문구 이화여대7길 15,신촌동,37.558652,126.944793,100.0
MA010120220804769252,피자스쿨 이대점,패스트푸드,0.0,-0.5,62.5,0,0,서울특별시 서대문구 이화여대7길 15,신촌동,37.558652,126.944793,100.0
MA010120220800569215,디델리 이대점,분식,0.0,-0.62,16.67,0,0,서울특별시 서대문구 이화여대7길 16,신촌동,37.558798,126.944685,100.0
MA010120220814064076,돈카춘 이대점,서양식,0.0,1.0,50.0,0,0,서울특별시 서대문구 이화여대7길 20-5,신촌동,37.558988,126.944465,100.0
MA010120220800611217,시나위,주점,0.0,0.0,0.0,0,0,서울특별시 서대문구 이화여대7길 22,신촌동,37.558883,126.944463,0.0
MA010120220800579997,너스레,주점,0.0,-0.43,8.33,0,0,서울특별시 서대문구 이화여대7길 22,신촌동,37.558883,126.944463,100.0
MA010120220800339061,원조신촌닭갈비,한식,0.0,0.0,0.0,0,0,서울특별시 서대문구 이화여대7길 24,신촌동,37.558845,126.944282,0.0
MA010120220803108224,카페아늑,카페,0.0,-0.62,0.0,0,0,서울특별시 서대문구 이화여대7길 27-4,신촌동,37.558547,126.944095,100.0
MA010120220812841261,쏙만두,분식,0.0,1.0,0.0,0,0,서울특별시 서대문구 이화여대7길 29,신촌동,37.558606,126.943987,100.0
MA010120220808639676,신화장,중식,0.0,-0.43,25.0,0,0,서울특별시 서대문구 이화여대7길 30,신촌동,37.558832,126.943903,100.0
MA0101202210A0091227,108장 마라탕,중식,0.0,-0.74,20.0,0,0,서울특별시 서대문구 이화여대7길 30,신촌동,37.558832,126.943903,100.0
MA010120220800611265,김가네김밥 이대점,분식,0.0,0.89,58.33,0,0,서울특별시 서대문구 이화여대7길 30,신촌동,37.558832,126.943903,97.2
MA010120220812809316,베러댄와플 이화여대점,카페,0.0,-0.71,25.0,0,0,서울특별시 서대문구 이화여대7길 35,신촌동,37.558605,126.943696,100.0
MA010120220814181050,더숲키친,일식,0.0,-0.71,0.0,0,0,서울특별시 서대문구 이화여대7길 37,신촌동,37.558541,126.943633,100.0
MA010120220813403524,청년순대국 이화여대점,한식,0.0,-0.7,33.33,0,0,서울특별시 서대문구 이화여대8길 11,신촌동,37.558848,126.946403,83.3
MA010120220800563961,불밥 이대본점,한식,0.0,-0.62,37.5,0,0,서울특별시 서대문구 이화여대8길 11,신촌동,37.558848,126.946403,100.0
MA010120220807021864,구구족 이대점,한식,0.0,-0.06,12.9,0,0,서울특별시 서대문구 이화여대8길 2,신촌동,37.558648,126.945918,96.8
MA010120220812618294,라티노커피 이대점,카페,0.0,-0.58,10.0,0,0,서울특별시 서대문구 이화여대8길 2,신촌동,37.558648,126.945918,100.0
MA010120220805371852,매머드익스프레스 이대점,카페,0.0,-0.45,66.67,0,0,서울특별시 서대문구 이화여대8길 2,신촌동,37.558648,126.945918,97.6
MA0101202212A0097323,누들김밥 이대점,분식,0.0,-0.37,47.06,0,0,서울특별시 서대문구 이화여대8길 2,신촌동,37.558648,126.945918,100.0
MA010120220808339053,인생식당,한식,0.0,0.18,7.69,0,0,서울특별시 서대문구 이화여대8길 3,신촌동,37.558871,126.946071,100.0
MA0101202211A0084344,카페자리,카페,0.0,5.0,0.0,0,0,서울특별시 서대문구 이화여대8길 3,신촌동,37.558871,126.946071,100.0
MA010120220806851648,플라페,카페,0.0,-0.53,84.52,0,0,서울특별시 서대문구 이화여대길 1,신촌동,37.557123,126.945688,98.8
MA010120220803231740,세아마라탕,중식,0.0,-0.4,0.0,0,0,서울특별시 서대문구 이화여대길 16,신촌동,37.557591,126.946013,100.0
MA010120220806763753,맛있는식사,한식,0.0,1.0,0.0,0,0,서울특별시 서대문구 이화여대길 24,신촌동,37.557897,126.945966,100.0
MA010120220814377754,에그 앤드 스푼레이스,서양식,0.0,-0.69,0.0,0,0,서울특별시 서대문구 이화여대길 26,신촌동,37.55799,126.946035,100.0
MA010120220800596158,전골떡볶이 덕미가 이대본점,분식,0.0,-0.38,7.69,0,0,서울특별시 서대문구 이화여대길 26,신촌동,37.55799,126.946035,92.3
MA010120220800757075,이디야커피 이화여대점,카페,0.0,-0.52,40.0,0,0,서울특별시 서대문구 이화여대길 26,신촌동,37.55799,126.946035,100.0
MA010120220802506825,산타비,분식,0.0,-0.83,0.0,0,0,서울특별시 서대문구 이화여대길 26,신촌동,37.55799,126.946035,100.0
MA010120220800398537,포크라이언 커피,카페,0.0,-0.5,0.0,0,0,서울특별시 서대문구 이화여대길 27,신촌동,37.558132,126.945628,100.0
MA010120220803141207,Quid,주점,0.0,0.0,0.0,0,0,서울특별시 서대문구 이화여대길 28,신촌동,37.558137,126.945929,100.0
MA010120220803884065,치킨더홈 서울이대점,패스트푸드,0.0,3.0,0.0,0,0,서울특별시 서대문구 이화여대길 29,신촌동,37.55829,126.945626,100.0
MA010120220809296865,아리랑노점 이대본점,한식,0.0,0.0,0.0,0,0,서울특별시 서대문구 이화여대길 33,신촌동,37.558461,126.945623,0.0
MA010120220800111125,북카페파오,카페,0.0,-0.8,0.0,0,0,서울특별시 서대문구 이화여대길 34,신촌동,37.558454,126.945945,100.0
MA0101202209A0095543,리화인아이스크림와플,카페,0.0,0.11,50.0,0,0,서울특별시 서대문구 이화여대길 37,신촌동,37.558623,126.94555,100.0
MA010120220808574231,쥬씨 이대점,카페,0.0,-0.68,16.67,0,0,서울특별시 서대문구 이화여대길 42,신촌동,37.558873,126.945854,91.7
MA010120220801524284,씨유그릭,카페,0.0,0.02,59.18,0,0,서울특별시 서대문구 이화여대길 42,신촌동,37.558873,126.945854,98.0
MA0101202302A0026660,모센즈스위트 이대점,카페,0.0,-0.49,4.35,0,0,서울특별시 서대문구 이화여대길 43,신촌동,37.558833,126.945477,100.0
MA010120220800600193,장군찜닭,한식,0.0,-0.29,20.0,0,0,서울특별시 서대문구 이화여대길 45,신촌동,37.55895,126.945559,100.0
MA010120220805511562,팔공티 이대점,카페,0.0,-0.48,56.82,0,0,서울특별시 서대문구 이화여대길 48,신촌동,37.55906,126.945883,97.7
MA010120220811724523,공차 이대익스프레스점,카페,0.0,-0.63,5.88,0,0,서울특별시 서대문구 이화여대길 48,신촌동,37.55906,126.945883,100.0
MA010120220804969002,신룽푸마라탕 이대점,중식,0.0,-0.25,41.67,0,0,서울특별시 서대문구 이화여대길 48,신촌동,37.55906,126.945883,100.0
MA010120220800595655,the Panini,카페,0.0,-0.5,0.0,0,0,서울특별시 서대문구 이화여대길 50-10,신촌동,37.559074,126.946286,100.0
MA010120220805382257,소오밥집,일식,0.0,-0.4,44.44,0,0,서울특별시 서대문구 이화여대길 50-10,신촌동,37.559074,126.946286,100.0
MA010120220803247828,스윗드로우 케이크,카페,0.0,0.0,0.0,0,0,서울특별시 서대문구 이화여대길 52-11,신촌동,37.559332,126.945119,0.0
MA010120220811982063,고스트요거트 이대점,카페,0.0,-0.57,22.73,0,0,서울특별시 서대문구 이화여대길 52-15,신촌동,37.559319,126.944865,100.0
MA010120220800554691,참참참,분식,0.0,-0.36,55.56,0,0,서울특별시 서대문구 이화여대길 52-31,신촌동,37.559439,126.944725,100.0
MA010120220800594420,앨리스,카페,0.0,0.0,25.0,0,0,서울특별시 서대문구 이화여대길 52-31,신촌동,37.559439,126.944725,100.0
MA010120220802964354,Dana Bakeshop,카페,0.0,-0.4,0.0,0,0,서울특별시 서대문구 이화여대길 52-33,신촌동,37.559458,126.944849,100.0
MA010120220804951963,리또리또,동남아시아,0.0,-0.63,28.57,0,0,서울특별시 서대문구 이화여대길 52-33,신촌동,37.559458,126.944849,100.0
MA010120220812400468,돈천동식당,일식,0.0,-0.7,44.44,0,0,서울특별시 서대문구 이화여대길 52-35,신촌동,37.559476,126.944974,100.0
MA010120220813164764,veganique,카페,0.0,-0.11,0.0,0,0,서울특별시 서대문구 이화여대길 52-35,신촌동,37.559476,126.944974,87.5
MA010120220813583393,낮과밤,주점,0.0,-0.36,28.57,0,0,서울특별시 서대문구 이화여대길 52-35,신촌동,37.559476,126.944974,100.0
MA010120220806425322,갈라파라멘 정성드림,일식,0.0,0.0,0.0,0,0,서울특별시 서대문구 이화여대길 52-39,신촌동,37.559471,126.945145,100.0
MA010120220800602181,청년밥상문간 이화여자대학교점,한식,0.0,-0.18,21.43,0,0,서울특별시 서대문구 이화여대길 52-39,신촌동,37.559471,126.945145,100.0
MA010120220805163239,카페페라유니크,카페,0.0,-0.35,5.88,0,0,서울특별시 서대문구 이화여대길 52-45,신촌동,37.559462,126.945363,88.2
MA010120220802508713,여래여거,일식,0.0,0.67,30.0,0,0,서울특별시 서대문구 이화여대길 56-3,신촌동,37.559339,126.945231,90.0
MA010120220805953461,와플덴 이대정문점,패스트푸드,0.0,-0.33,0.0,0,0,서울특별시 서대문구 이화여대길 58,신촌동,37.55927,126.945241,100.0
MA010120220806523856,할리스 이대점,카페,0.0,-0.65,23.53,0,0,서울특별시 서대문구 이화여대길 59,신촌동,37.558987,126.945159,100.0
MA010120220807064192,롯데리아 이대점,패스트푸드,0.0,0.16,41.86,0,0,서울특별시 서대문구 이화여대길 59,신촌동,37.558987,126.945159,98.8
MA010120220814278735,전티마이베트남쌀국수 이화여대점,동남아시아,0.0,-0.69,50.0,0,0,서울특별시 서대문구 이화여대길 59,신촌동,37.558987,126.945159,100.0
MA010120220812815107,파리바게뜨 카페이대역점,카페,0.0,0.1,65.62,0,0,서울특별시 서대문구 이화여대길 6,신촌동,37.557203,126.94601,93.8
MA010120220800553550,파가니니,주점,0.0,-0.5,0.0,0,0,서울특별시 서대문구 이화여대길 63,신촌동,37.559052,126.944919,100.0
MA010120220804429836,지지고 이대점,한식,0.0,-0.19,38.46,0,0,서울특별시 서대문구 이화여대길 64,신촌동,37.559233,126.944872,100.0
MA010120220805300315,유,중식,0.0,-0.59,33.33,0,0,서울특별시 서대문구 이화여대길 65-3,신촌동,37.55894,126.944925,100.0
MA010120220806864404,카페봄봄 이화여대점,카페,0.0,0.43,30.0,0,0,서울특별시 서대문구 이화여대길 7,신촌동,37.557239,126.945645,100.0
MA010120220809791149,투썸플레이스 이대역점,카페,0.0,-0.37,30.26,0,0,서울특별시 서대문구 이화여대길 7,신촌동,37.557239,126.945645,93.4
MA010120220813331038,파란상자,카페,0.0,0.0,0.0,0,0,서울특별시 서대문구 이화여대길 72-4,신촌동,37.55933,126.944537,0.0
MA010120220813227928,의원상 이대점,중식,0.0,0.29,22.22,0,0,서울특별시 서대문구 이화여대길 72-5,신촌동,37.559459,126.944375,100.0
MA010120220807405364,카페HE,카페,0.0,0.4,28.57,0,0,서울특별시 서대문구 이화여대길 72-6,신촌동,37.559441,126.944574,100.0
MA010120220811706692,굿바이슈가베어 포케&샐러드,분식,0.0,-0.33,62.5,0,0,서울특별시 서대문구 이화여대길 72-6,신촌동,37.559441,126.944574,100.0
MA0101202211A0100281,햅윗버터,카페,0.0,0.0,0.0,0,0,서울특별시 서대문구 이화여대길 72-6,신촌동,37.559441,126.944574,100.0
MA010120220804867487,우리집식당,한식,0.0,0.0,0.0,0,0,서울특별시 서대문구 이화여대길 72-6,신촌동,37.559441,126.944574,0.0
MA010120220810236516,꽃피다이화다방,카페,0.0,0.43,20.0,0,0,서울특별시 서대문구 이화여대길 75,신촌동,37.559014,126.944305,100.0
MA010120220805954544,육쌈냉면 이대점,한식,0.0,0.33,12.5,0,0,서울특별시 서대문구 이화여대길 76,신촌동,37.559316,126.944287,100.0
MA010120220800580145,벨라프라하,카페,0.0,0.27,14.29,0,0,서울특별시 서대문구 이화여대길 77,신촌동,37.559085,126.944161,100.0
MA010120220812024024,비아37,서양식,0.0,-0.15,32.61,0,0,서울특별시 서대문구 이화여대길 77-1,신촌동,37.558961,126.944138,97.8
MA010120220803272381,화명당마라탕,중식,0.0,-0.73,22.22,0,0,서울특별시 서대문구 이화여대길 78,신촌동,37.559273,126.944165,100.0
MA010120220811751808,플로루스,카페,0.0,-0.5,0.0,0,0,서울특별시 서대문구 이화여대길 88-11,신촌동,37.559349,126.943705,100.0
MA010120220809807752,팜스힐,카페,0.0,-0.75,0.0,0,0,서울특별시 서대문구 이화여대길 88-12,신촌동,37.559408,126.94399,100.0
MA0101202302A0054845,동화소,한식,0.0,0.0,0.0,0,0,서울특별시 서대문구 이화여대길 88-12,신촌동,37.559408,126.94399,0.0
MA010120220812300944,치즈문,주점,0.0,0.0,0.0,0,0,서울특별시 서대문구 이화여대길 88-13,신촌동,37.559385,126.943821,100.0
MA010120220808708449,멜브라운 미트파이,한식,0.0,0.0,0.0,0,0,서울특별시 서대문구 이화여대길 88-15,신촌동,37.55947,126.943777,100.0
MA010120220811864741,이 세계는 놀이터예요,한식,0.0,0.0,100.0,0,0,서울특별시 서대문구 이화여대길 88-15,신촌동,37.55947,126.943777,100.0
MA010120220803042906,카페코지 이화여대점,카페,0.0,-0.2,12.5,0,0,서울특별시 서대문구 이화여대길 88-19,신촌동,37.559501,126.943955,87.5
MA010120220804691966,파티션 WSC,카페,0.0,0.0,0.0,0,0,서울특별시 서대문구 이화여대길 88-9,신촌동,37.559341,126.943603,0.0
MA010120220805955825,두끼 이대점,분식,0.0,-0.41,23.08,0,0,서울특별시 서대문구 이화여대길 89,신촌동,37.558994,126.943418,88.5
MA010120220810265682,홀리몰리,한식,0.0,-0.56,14.29,0,0,서울특별시 서대문구 명물1길 16,신촌동,37.558218,126.937336,100.0
MA010120220800639972,한옥숯불돼지갈비,한식,0.0,-0.4,0.0,0,0,서울특별시 서대문구 명물1길 18,신촌동,37.558326,126.937324,100.0
MA010120220806459050,야마노라멘,일식,0.0,0.0,50.0,0,0,서울특별시 서대문구 명물1길 2,신촌동,37.558049,126.937338,100.0
MA010120220806991320,별당김치찜,한식,0.0,0.0,0.0,0,0,서울특별시 서대문구 명물1길 2,신촌동,37.558049,126.937338,0.0
MA010120220810426842,4층불고기,한식,0.0,0.0,0.0,0,0,서울특별시 서대문구 명물1길 2,신촌동,37.558049,126.937338,0.0
MA010120220800579864,정승찬임대사업,카페,0.0,1.0,0.0,0,0,서울특별시 서대문구 명물1길 2,신촌동,37.558049,126.937338,100.0
MA010120220811824024,롤링파스타 신촌점,서양식,0.0,0.07,9.68,0,0,서울특별시 서대문구 명물길 10,신촌동,37.557419,126.937522,93.5
MA010120220804934065,3F CAFE,카페,0.0,-0.59,0.0,0,0,서울특별시 서대문구 명물길 10,신촌동,37.557419,126.937522,94.1
MA010120220813878091,대구삼겹살,한식,0.0,-0.5,33.33,0,0,서울특별시 서대문구 명물길 18,신촌동,37.557681,126.937847,100.0
MA010120220805341587,버블티킹 신촌점,카페,0.0,-0.5,0.0,0,0,서울특별시 서대문구 명물길 19,신촌동,37.558193,126.937506,100.0
MA010120220800557729,카페나무,카페,0.0,0.07,6.98,0,0,서울특별시 서대문구 명물길 2,신촌동,37.55721,126.937229,95.3
MA010120220812885599,싸움의고수 신촌점,한식,0.0,-0.18,39.29,0,0,서울특별시 서대문구 명물길 20,신촌동,37.557744,126.937927,96.4
MA010120220814051509,교촌치킨 신촌점,패스트푸드,0.0,-0.42,22.22,0,0,서울특별시 서대문구 명물길 21,신촌동,37.558076,126.937717,100.0
MA010120220812242194,포가레 신촌점,동남아시아,0.0,-0.79,9.52,0,0,서울특별시 서대문구 명물길 26,신촌동,37.557888,126.938258,95.2
MA010120220800589054,홍콩반점0410 신촌2호점,중식,0.0,-0.1,19.44,0,0,서울특별시 서대문구 명물길 26,신촌동,37.557888,126.938258,94.4
MA010120220809580916,소도적,한식,0.0,-0.38,12.5,0,0,서울특별시 서대문구 명물길 27-13,신촌동,37.558777,126.93798,87.5
MA010120220806923282,봉추찜닭 신촌점,한식,0.0,-0.47,0.0,0,0,서울특별시 서대문구 명물길 27-23,신촌동,37.558689,126.938447,87.5
MA010120220800588626,러프2,주점,0.0,0.0,0.0,0,0,서울특별시 서대문구 명물길 27-23,신촌동,37.558689,126.938447,0.0
MA010120220801336301,제주돈1848,한식,0.0,3.0,0.0,0,0,서울특별시 서대문구 명물길 27-7,신촌동,37.558447,126.93764,75.0
MA0101202301A0105088,백소정 신촌점,일식,0.0,0.0,5.76,0,0,서울특별시 서대문구 명물길 27-9,신촌동,37.558549,126.937757,99.8
MA010120220804946668,코다차야 신촌점,주점,0.0,-0.32,11.76,0,0,서울특별시 서대문구 명물길 32,신촌동,37.558042,126.938447,100.0
MA010120220800097594,올그릭투미,서양식,0.0,-0.57,0.0,0,0,서울특별시 서대문구 명물길 34,신촌동,37.558193,126.938501,100.0
MA010120220800556453,맛있는순두부&김치찜,한식,0.0,-0.25,21.43,0,0,서울특별시 서대문구 명물길 36,신촌동,37.558271,126.938645,88.1
MA010120220810234211,시오램,한식,0.0,-0.85,50.0,0,0,서울특별시 서대문구 명물길 36-4,신촌동,37.558131,126.938577,100.0
MA010120220813719284,짚신매운갈비찜 신촌점,한식,0.0,0.4,14.29,0,0,서울특별시 서대문구 명물길 36-4,신촌동,37.558131,126.938577,100.0
MA010120220811718807,행복은간장밥 신촌명물거리점,한식,0.0,0.14,20.0,0,0,서울특별시 서대문구 명물길 36-6,신촌동,37.558081,126.938657,92.0
MA010120220800147141,피자보이시나 신촌점,패스트푸드,0.0,-0.31,18.18,0,0,서울특별시 서대문구 명물길 36-7,신촌동,37.558117,126.938884,100.0
MA010120220811737908,오렌지룸 신촌점,주점,0.0,-0.57,0.0,0,0,서울특별시 서대문구 명물길 37,신촌동,37.558579,126.938177,100.0
MA010120220812705871,양꽃 오마카세 신촌점,한식,0.0,-0.65,5.56,0,0,서울특별시 서대문구 명물길 37,신촌동,37.558579,126.938177,94.4
MA010120220805535476,홍콩식당 태흥빙실,중식,0.0,-0.41,0.0,0,0,서울특별시 서대문구 명물길 41,신촌동,37.55867,126.938594,92.3
MA010120220800558542,봉구비어 신촌명물거리2호점,주점,0.0,-0.25,22.22,0,0,서울특별시 서대문구 명물길 41,신촌동,37.55867,126.938594,100.0
MA010120220800559455,어머니가 구워주신 생선구이,한식,0.0,0.0,0.0,0,0,서울특별시 서대문구 명물길 42,신촌동,37.558491,126.938945,0.0
MA010120220800895598,명물갈비,한식,0.0,-0.43,25.0,0,0,서울특별시 서대문구 명물길 43-3,신촌동,37.558793,126.938483,100.0
MA010120220800639932,섬진강민물장어,한식,0.0,0.0,0.0,0,0,서울특별시 서대문구 명물길 45-4,신촌동,37.558856,126.938634,100.0
MA010120220800565652,"육회, 꽃피다",한식,0.0,0.0,0.0,0,0,서울특별시 서대문구 명물길 46,신촌동,37.558535,126.939086,100.0
MA010120220803111512,마포등심,한식,0.0,0.0,50.0,0,0,서울특별시 서대문구 명물길 46,신촌동,37.558535,126.939086,100.0
MA010120220809411112,태백산맥,한식,0.0,-0.4,33.33,0,0,서울특별시 서대문구 명물길 46-5,신촌동,37.558451,126.939216,100.0
MA010120220800559021,신계치라면,분식,0.0,0.0,0.0,0,0,서울특별시 서대문구 명물길 47,신촌동,37.558876,126.93889,100.0
MA010120220813285183,가빈카페,카페,0.0,-0.18,28.57,0,0,서울특별시 서대문구 명물길 49,신촌동,37.558911,126.938912,100.0
MA010120220800600697,양,중식,0.0,1.0,50.0,0,0,서울특별시 서대문구 명물길 49,신촌동,37.558911,126.938912,100.0
MA010120220814312456,홍곱창 신촌점,한식,0.0,0.0,12.5,0,0,서울특별시 서대문구 명물길 50-4,신촌동,37.558555,126.939181,100.0
MA0101202302A0094110,그레인바운더리 신촌점,카페,0.0,0.0,5.56,0,0,서울특별시 서대문구 명물길 50-6,신촌동,37.558542,126.939335,100.0
MA010120220800568433,신미불닭발,한식,0.0,-0.62,33.33,0,0,서울특별시 서대문구 명물길 50-8,신촌동,37.558593,126.93941,100.0
MA010120220808223808,영월다한우,한식,0.0,0.0,0.0,0,0,서울특별시 서대문구 명물길 59,신촌동,37.559175,126.93939,0.0
MA010120220808028883,휴카페,카페,0.0,1.0,0.0,0,0,서울특별시 서대문구 명물길 6,신촌동,37.55731,126.937405,50.0
MA010120220802283256,화로상회 신촌점,한식,0.0,-0.52,35.71,0,0,서울특별시 서대문구 명물길 62,신촌동,37.558662,126.939756,100.0
MA010120220801785130,명륜진사갈비 서울신촌점,한식,0.0,1.0,9.09,0,0,서울특별시 서대문구 명물길 63,신촌동,37.559248,126.939565,100.0
MA010120220804825756,엠아이스위트,카페,0.0,0.6,12.5,0,0,서울특별시 서대문구 명물길 66,신촌동,37.55888,126.93987,100.0
MA010120220804401647,김광석신촌칼국수 이대직영점,한식,0.0,-0.23,4.17,0,0,서울특별시 서대문구 명물길 70,신촌동,37.558871,126.94007,100.0
MA010120220809993703,배떡 신촌점,분식,0.0,-0.4,33.33,0,0,서울특별시 서대문구 명물길 76-5,신촌동,37.558796,126.940565,100.0
MA010120220806992144,라플로르,서양식,0.0,7.0,37.5,0,0,서울특별시 서대문구 봉원사2길 2,신촌동,37.567551,126.946508,100.0
MA010120220800582457,가마골,한식,0.0,0.0,75.0,0,0,서울특별시 서대문구 봉원사길 75-7,신촌동,37.570285,126.945638,100.0
MA010120220811892145,코피발리,카페,0.0,0.0,0.0,0,0,서울특별시 서대문구 봉원사길 8,신촌동,37.567109,126.946712,0.0
MA010120220813859396,걸작떡볶이치킨 신촌점,분식,0.0,-0.67,0.0,0,0,서울특별시 서대문구 성산로 406,신촌동,37.561103,126.932488,100.0
MA010120220800579717,목포집,한식,0.0,0.0,0.0,0,0,서울특별시 서대문구 성산로 486,신촌동,37.560726,126.941266,0.0
MA010120220809744262,카페슬래시,카페,0.0,0.71,25.0,0,0,서울특별시 서대문구 성산로 519,신촌동,37.563263,126.943425,100.0
MA010120220813058504,대치영지,한식,0.0,-0.39,5.88,0,0,서울특별시 서대문구 성산로 519,신촌동,37.563263,126.943425,94.1
MA010120220814163588,더블유루프탑,주점,0.0,0.0,0.0,0,0,서울특별시 서대문구 성산로 519,신촌동,37.563263,126.943425,100.0
MA010120220800608820,이화당제과,카페,0.0,-0.33,33.33,0,0,서울특별시 서대문구 성산로 521,신촌동,37.56331,126.943681,94.4
MA010120220808910640,파리바게뜨 연대이화점,카페,0.0,-0.21,18.18,0,0,서울특별시 서대문구 성산로 523,신촌동,37.563478,126.943893,95.5
MA010120220812118767,삼진식당,한식,0.0,-0.33,35.71,0,0,서울특별시 서대문구 성산로 527,신촌동,37.563776,126.944091,85.7
MA010120220800566652,함평면옥,한식,0.0,0.25,0.0,0,0,서울특별시 서대문구 성산로 527,신촌동,37.563776,126.944091,40.0
MA010120220800552873,예스터데이,주점,0.0,0.0,0.0,0,0,서울특별시 서대문구 성산로 531,신촌동,37.563948,126.944503,100.0
MA010120220804245072,아키,일식,0.0,-0.4,33.33,0,0,서울특별시 서대문구 성산로 531,신촌동,37.563948,126.944503,100.0
MA010120220800595631,예소원,한식,0.0,-0.64,0.0,0,0,서울특별시 서대문구 성산로 535,신촌동,37.564396,126.944802,100.0
MA010120220800609768,다미손칼국수,분식,0.0,-0.55,50.0,0,0,서울특별시 서대문구 성산로 537,신촌동,37.56433,126.944922,100.0
MA010120220803733841,화가와요리사,한식,0.0,-0.33,20.0,0,0,서울특별시 서대문구 성산로 539,신촌동,37.564429,126.945003,90.0
