상가업소번호,가게명,키워드,갯수,행정동,업종
MA010120220800576445,홍초불닭 신촌본점,불향,2.0,신촌동,한식
MA010120220800576445,홍초불닭 신촌본점,매운,2.0,신촌동,한식
MA010120220800576445,홍초불닭 신촌본점,마일드 불닭,2.0,신촌동,한식
MA010120220800576445,홍초불닭 신촌본점,포장,1.0,신촌동,한식
MA010120220800576445,홍초불닭 신촌본점,불향 느껴지는,1.0,신촌동,한식
MA010120220800576445,홍초불닭 신촌본점,불닭,1.0,신촌동,한식
MA010120220800576445,홍초불닭 신촌본점,맛있는 마요소스,1.0,신촌동,한식
MA010120220800576445,홍초불닭 신촌본점,마요소스랑 어울리는,1.0,신촌동,한식
MA010120220800576445,홍초불닭 신촌본점,냉장고,1.0,신촌동,한식
MA010120220805212246,홍천숯닭,맛있는,13.0,성수1가제2동,한식
MA010120220805212246,홍천숯닭,닭갈비,5.0,성수1가제2동,한식
MA010120220805212246,홍천숯닭,구이,2.0,성수1가제2동,한식
MA010120220805212246,홍천숯닭,볶음밥,2.0,성수1가제2동,한식
MA010120220805212246,홍천숯닭,친절한,2.0,성수1가제2동,한식
MA010120220805212246,홍천숯닭,친절한 사장님,2.0,성수1가제2동,한식
MA010120220805212246,홍천숯닭,푸짐하다,1.0,성수1가제2동,한식
MA010120220805212246,홍천숯닭,점심,1.0,성수1가제2동,한식
MA010120220805212246,홍천숯닭,양도 푸짐하다,1.0,성수1가제2동,한식
MA010120220805212246,홍천숯닭,양념,1.0,성수1가제2동,한식
MA010120220803771324,홍정원,배달,7.0,성수2가제1동,중식
MA010120220803771324,홍정원,맛있는,4.0,성수2가제1동,중식
MA010120220803771324,홍정원,배달 빠르다,3.0,성수2가제1동,중식
MA010120220803771324,홍정원,불친절한,2.0,성수2가제1동,중식
MA010120220803771324,홍정원,중식,2.0,성수2가제1동,중식
MA010120220803771324,홍정원,착한 가격,1.0,성수2가제1동,중식
MA010120220803771324,홍정원,서울숲,1.0,성수2가제1동,중식
MA010120220803771324,홍정원,빠른 배달,1.0,성수2가제1동,중식
MA010120220803771324,홍정원,매콤한 ,1.0,성수2가제1동,중식
MA010120220803771324,홍정원,매콤한,1.0,성수2가제1동,중식
MA010120220803740796,홍보석,맛있는,19.0,성수1가제1동,중식
MA010120220803740796,홍보석,커피,9.0,성수1가제1동,중식
MA010120220803740796,홍보석,탕수육,9.0,성수1가제1동,중식
MA010120220803740796,홍보석,맛집,4.0,성수1가제1동,중식
MA010120220803740796,홍보석,짬뽕,4.0,성수1가제1동,중식
MA010120220803740796,홍보석,잡채,3.0,성수1가제1동,중식
MA010120220803740796,홍보석,저렴한,3.0,성수1가제1동,중식
MA010120220803740796,홍보석,친절한,3.0,성수1가제1동,중식
MA010120220803740796,홍보석,중국집,2.0,성수1가제1동,중식
MA010120220803740796,홍보석,짬뽕밥,2.0,성수1가제1동,중식
MA010120220812399073,홍미닭발 신촌점,오돌뼈,8.0,신촌동,한식
MA010120220812399073,홍미닭발 신촌점,맛있는,7.0,신촌동,한식
MA010120220812399073,홍미닭발 신촌점,닭발,5.0,신촌동,한식
MA010120220812399073,홍미닭발 신촌점,계란찜,3.0,신촌동,한식
MA010120220812399073,홍미닭발 신촌점,스트레스,2.0,신촌동,한식
MA010120220812399073,홍미닭발 신촌점,무뼈,2.0,신촌동,한식
MA010120220812399073,홍미닭발 신촌점,달다,2.0,신촌동,한식
MA010120220812399073,홍미닭발 신촌점,넓은,2.0,신촌동,한식
MA010120220812399073,홍미닭발 신촌점,공기밥,2.0,신촌동,한식
MA010120220812399073,홍미닭발 신촌점,국물,2.0,신촌동,한식
MA010120220811379716,홍낭자와김도령 성수낙낙점,맛있는,25.0,성수2가제3동,분식
MA010120220811379716,홍낭자와김도령 성수낙낙점,김밥,13.0,성수2가제3동,분식
MA010120220811379716,홍낭자와김도령 성수낙낙점,친절한,6.0,성수2가제3동,분식
MA010120220811379716,홍낭자와김도령 성수낙낙점,키토,5.0,성수2가제3동,분식
MA010120220811379716,홍낭자와김도령 성수낙낙점,혼밥,5.0,성수2가제3동,분식
MA010120220811379716,홍낭자와김도령 성수낙낙점,비싼,3.0,성수2가제3동,분식
MA010120220811379716,홍낭자와김도령 성수낙낙점,갑오징어,3.0,성수2가제3동,분식
MA010120220811379716,홍낭자와김도령 성수낙낙점,라면,2.0,성수2가제3동,분식
MA010120220811379716,홍낭자와김도령 성수낙낙점,떡볶이,2.0,성수2가제3동,분식
MA010120220811379716,홍낭자와김도령 성수낙낙점,맛있게 먹다,2.0,성수2가제3동,분식
MA010120220814312456,홍곱창 신촌점,맛있는,5.0,신촌동,한식
MA010120220814312456,홍곱창 신촌점,추천,2.0,신촌동,한식
MA010120220814312456,홍곱창 신촌점,죽,1.0,신촌동,한식
MA010120220814312456,홍곱창 신촌점,여럿이서,1.0,신촌동,한식
MA010120220814312456,홍곱창 신촌점,양 많은,1.0,신촌동,한식
MA010120220814312456,홍곱창 신촌점,술맛,1.0,신촌동,한식
MA010120220814312456,홍곱창 신촌점,상추,1.0,신촌동,한식
MA010120220814312456,홍곱창 신촌점,배부른,1.0,신촌동,한식
MA010120220814312456,홍곱창 신촌점,맛있는 막창,1.0,신촌동,한식
MA010120220814312456,홍곱창 신촌점,막창,1.0,신촌동,한식
MA010120220810265682,홀리몰리,맛있는,10.0,신촌동,한식
MA010120220810265682,홀리몰리,케이크,4.0,신촌동,한식
MA010120220810265682,홀리몰리,맛있는 케이크,4.0,신촌동,한식
MA010120220810265682,홀리몰리,친절한,4.0,신촌동,한식
MA010120220810265682,홀리몰리,커피,4.0,신촌동,한식
MA010120220810265682,홀리몰리,디저트,3.0,신촌동,한식
MA010120220810265682,홀리몰리,넓은,3.0,신촌동,한식
MA010120220810265682,홀리몰리,맛있는 커피,2.0,신촌동,한식
MA010120220810265682,홀리몰리,맛있는 디저트,2.0,신촌동,한식
MA010120220810265682,홀리몰리,매력적인,2.0,신촌동,한식
MA010120220813020339,호호반점 성수낙낙점,맛있는,25.0,성수2가제3동,중식
MA010120220813020339,호호반점 성수낙낙점,탕수육,7.0,성수2가제3동,중식
MA010120220813020339,호호반점 성수낙낙점,깨끗한,4.0,성수2가제3동,중식
MA010120220813020339,호호반점 성수낙낙점,친절한,3.0,성수2가제3동,중식
MA010120220813020339,호호반점 성수낙낙점,분위기,2.0,성수2가제3동,중식
MA010120220813020339,호호반점 성수낙낙점,소스,2.0,성수2가제3동,중식
MA010120220813020339,호호반점 성수낙낙점,점심,2.0,성수2가제3동,중식
MA010120220813020339,호호반점 성수낙낙점,짜장,2.0,성수2가제3동,중식
MA010120220813020339,호호반점 성수낙낙점,짜장면,2.0,성수2가제3동,중식
MA010120220813020339,호호반점 성수낙낙점,짬뽕,2.0,성수2가제3동,중식
MA010120220812974480,호탕마라탕,맛있는,134.0,신촌동,중식
MA010120220812974480,호탕마라탕,마라탕,98.0,신촌동,중식
MA010120220812974480,호탕마라탕,친절한,45.0,신촌동,중식
MA010120220812974480,호탕마라탕,얼얼한,18.0,신촌동,중식
MA010120220812974480,호탕마라탕,추천,16.0,신촌동,중식
MA010120220812974480,호탕마라탕,마라샹궈,14.0,신촌동,중식
MA010120220812974480,호탕마라탕,마라,13.0,신촌동,중식
MA010120220812974480,호탕마라탕,비건,13.0,신촌동,중식
MA010120220812974480,호탕마라탕,맛있는 마라탕,13.0,신촌동,중식
MA010120220812974480,호탕마라탕,국물,10.0,신촌동,중식
MA010120220803763368,호타루,맛있는,13.0,성수1가제2동,서양식
MA010120220803763368,호타루,돈가스,4.0,성수1가제2동,서양식
MA010120220803763368,호타루,친절한,3.0,성수1가제2동,서양식
MA010120220803763368,호타루,김치우동,2.0,성수1가제2동,서양식
MA010120220803763368,호타루,모밀,2.0,성수1가제2동,서양식
MA010120220803763368,호타루,맛집,2.0,성수1가제2동,서양식
MA010120220803763368,호타루,세트,2.0,성수1가제2동,서양식
MA010120220803763368,호타루,김치,2.0,성수1가제2동,서양식
MA010120220803763368,호타루,여름 필수,1.0,성수1가제2동,서양식
MA010120220803763368,호타루,아이가 좋아하다,1.0,성수1가제2동,서양식
MA010120220813052916,호칼국수 성수점,맛있는,20.0,성수2가제1동,한식
MA010120220813052916,호칼국수 성수점,칼국수,6.0,성수2가제1동,한식
MA010120220813052916,호칼국수 성수점,김치,3.0,성수2가제1동,한식
MA010120220813052916,호칼국수 성수점,친절한,3.0,성수2가제1동,한식
MA010120220813052916,호칼국수 성수점,부추,3.0,성수2가제1동,한식
MA010120220813052916,호칼국수 성수점,맛있게 먹다,2.0,성수2가제1동,한식
MA010120220813052916,호칼국수 성수점,꼬막,2.0,성수2가제1동,한식
MA010120220813052916,호칼국수 성수점,국물,2.0,성수2가제1동,한식
MA010120220813052916,호칼국수 성수점,맛있는 김치,2.0,성수2가제1동,한식
MA010120220813052916,호칼국수 성수점,시원한,2.0,성수2가제1동,한식
MA0101202302A0086281,호우정,맛있는,12.0,성수1가제2동,한식
MA0101202302A0086281,호우정,고기,10.0,성수1가제2동,한식
MA0101202302A0086281,호우정,소고기,5.0,성수1가제2동,한식
MA0101202302A0086281,호우정,서울숲,3.0,성수1가제2동,한식
MA0101202302A0086281,호우정,와인,3.0,성수1가제2동,한식
MA0101202302A0086281,호우정,친절한,3.0,성수1가제2동,한식
MA0101202302A0086281,호우정,신선한,2.0,성수1가제2동,한식
MA0101202302A0086281,호우정,친구,2.0,성수1가제2동,한식
MA0101202302A0086281,호우정,맛있는 반찬,2.0,성수1가제2동,한식
MA0101202302A0086281,호우정,좋은 고기,1.0,성수1가제2동,한식
MA010120220813131895,호아드 카페&갤러리,친절한,16.0,삼청동,카페
MA010120220813131895,호아드 카페&갤러리,맛있는,12.0,삼청동,카페
MA010120220813131895,호아드 카페&갤러리,뷰,8.0,삼청동,카페
MA010120220813131895,호아드 카페&갤러리,커피,8.0,삼청동,카페
MA010120220813131895,호아드 카페&갤러리,분위기,8.0,삼청동,카페
MA010120220813131895,호아드 카페&갤러리,갤러리,6.0,삼청동,카페
MA010120220813131895,호아드 카페&갤러리,쿠키,6.0,삼청동,카페
MA010120220813131895,호아드 카페&갤러리,노키즈존,6.0,삼청동,카페
MA010120220813131895,호아드 카페&갤러리,예쁜,6.0,삼청동,카페
MA010120220813131895,호아드 카페&갤러리,두번째,4.0,삼청동,카페
MA010120220803853955,호식이두마리치킨 서울숲점,맛있는,12.0,성수2가제1동,패스트푸드
MA010120220803853955,호식이두마리치킨 서울숲점,매운,5.0,성수2가제1동,패스트푸드
MA010120220803853955,호식이두마리치킨 서울숲점,간장,4.0,성수2가제1동,패스트푸드
MA010120220803853955,호식이두마리치킨 서울숲점,후라이드,3.0,성수2가제1동,패스트푸드
MA010120220803853955,호식이두마리치킨 서울숲점,치킨,2.0,성수2가제1동,패스트푸드
MA010120220803853955,호식이두마리치킨 서울숲점,매운 양념,2.0,성수2가제1동,패스트푸드
MA010120220803853955,호식이두마리치킨 서울숲점,매운 간장,2.0,성수2가제1동,패스트푸드
MA010120220803853955,호식이두마리치킨 서울숲점,깨끗한,2.0,성수2가제1동,패스트푸드
MA010120220803853955,호식이두마리치킨 서울숲점,포장,1.0,성수2가제1동,패스트푸드
MA010120220803853955,호식이두마리치킨 서울숲점,천원,1.0,성수2가제1동,패스트푸드
MA010120220814078162,호복,맛있는,7.0,신촌동,중식
MA010120220814078162,호복,리뉴얼,3.0,신촌동,중식
MA010120220814078162,호복,딤섬,2.0,신촌동,중식
MA010120220814078162,호복,특이한 맛,1.0,신촌동,중식
MA010120220814078162,호복,양념,1.0,신촌동,중식
MA010120220814078162,호복,식감,1.0,신촌동,중식
MA010120220814078162,호복,새우,1.0,신촌동,중식
MA010120220814078162,호복,부추,1.0,신촌동,중식
MA010120220814078162,호복,맛있는 유린기,1.0,신촌동,중식
MA010120220814078162,호복,만원 넘은,1.0,신촌동,중식
MA010120220805443355,호밀밭,빙수,3.0,신촌동,카페
MA010120220805443355,호밀밭,유명한,3.0,신촌동,카페
MA010120220805443355,호밀밭,겨울,2.0,신촌동,카페
MA010120220805443355,호밀밭,달콤한,2.0,신촌동,카페
MA010120220805443355,호밀밭,싱싱한,2.0,신촌동,카페
MA010120220805443355,호밀밭,부드러운,2.0,신촌동,카페
MA010120220805443355,호밀밭,맛있는,2.0,신촌동,카페
MA010120220805443355,호밀밭,딸기,2.0,신촌동,카페
MA010120220805443355,호밀밭,싱싱한 딸기,2.0,신촌동,카페
MA010120220805443355,호밀밭,팥,2.0,신촌동,카페
MA010120220806359025,호미담,맛있는,23.0,성수1가제2동,한식
MA010120220806359025,호미담,고기,5.0,성수1가제2동,한식
MA010120220806359025,호미담,감자전,5.0,성수1가제2동,한식
MA010120220806359025,호미담,다양한,5.0,성수1가제2동,한식
MA010120220806359025,호미담,술,4.0,성수1가제2동,한식
MA010120220806359025,호미담,전통주,3.0,성수1가제2동,한식
MA010120220806359025,호미담,깨끗한,3.0,성수1가제2동,한식
MA010120220806359025,호미담,안주,3.0,성수1가제2동,한식
MA010120220806359025,호미담,특별한,2.0,성수1가제2동,한식
MA010120220806359025,호미담,치즈,2.0,성수1가제2동,한식
MA010120220806794001,호루몬규상,맛있는,75.0,성수2가제3동,한식
MA010120220806794001,호루몬규상,일본,40.0,성수2가제3동,한식
MA010120220806794001,호루몬규상,분위기,21.0,성수2가제3동,한식
MA010120220806794001,호루몬규상,고기,19.0,성수2가제3동,한식
MA010120220806794001,호루몬규상,친절한,12.0,성수2가제3동,한식
MA010120220806794001,호루몬규상,하이볼,6.0,성수2가제3동,한식
MA010120220806794001,호루몬규상,현지,5.0,성수2가제3동,한식
MA010120220806794001,호루몬규상,여행,5.0,성수2가제3동,한식
MA010120220806794001,호루몬규상,사진,4.0,성수2가제3동,한식
MA010120220806794001,호루몬규상,신선한,4.0,성수2가제3동,한식
MA0101202302A0083053,호루몬 우직,맛있는,31.0,신촌동,한식
MA0101202302A0083053,호루몬 우직,친절한,16.0,신촌동,한식
MA0101202302A0083053,호루몬 우직,일본,16.0,신촌동,한식
MA0101202302A0083053,호루몬 우직,분위기,16.0,신촌동,한식
MA0101202302A0083053,호루몬 우직,우설,14.0,신촌동,한식
MA0101202302A0083053,호루몬 우직,고기,12.0,신촌동,한식
MA0101202302A0083053,호루몬 우직,끼니,12.0,신촌동,한식
MA0101202302A0083053,호루몬 우직,추천,8.0,신촌동,한식
MA0101202302A0083053,호루몬 우직,라면,7.0,신촌동,한식
MA0101202302A0083053,호루몬 우직,하이볼,7.0,신촌동,한식
MA010120220812169103,호랑이카레,호랑이,14.0,가회동,서양식
MA010120220812169103,호랑이카레,카레,13.0,가회동,서양식
MA010120220812169103,호랑이카레,맛있는,12.0,가회동,서양식
